

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                  446      |      (1.752e-05, -1.851e-04)
                  447      |      (2.034e-05, -1.736e-04)
                  448      |      (2.257e-05, -1.495e-04)
                  449      |      (2.181e-05, -1.246e-04)
                  450      |      (1.626e-05, -8.399e-05)
                  451      |      (9.859e-06, -5.383e-05)
                  452      |      (2.198e-06, -2.602e-05)
                  453      |      (0.000e+00, -1.890e-05)
                  454      |      (0.000e+00, -1.923e-04)
                  455      |      (2.801e-06, -1.919e-04)
                  456      |      (5.554e-06, -1.907e-04)
                  457      |      (8.210e-06, -1.888e-04)
                  458      |      (1.073e-05, -1.861e-04)
                  459      |      (1.307e-05, -1.828e-04)
                  460      |      (2.001e-05, -1.643e-04)
                  461      |      (2.293e-05, -1.205e-04)
                  462      |      (1.230e-05, -5.379e-05)
                  463      |      (0.000e+00, -1.888e-05)
                  464      |      (0.000e+00, -1.799e-04)
                  465      |      (1.326e-06, -1.798e-04)
                  466      |      (2.647e-06, -1.796e-04)
                  467      |      (3.958e-06, -1.792e-04)
                  468      |      (5.255e-06, -1.786e-04)
                  469      |      (6.531e-06, -1.778e-04)
                  470      |      (7.783e-06, -1.769e-04)
                  471      |      (9.006e-06, -1.758e-04)
                  472      |      (1.020e-05, -1.745e-04)
                  473      |      (1.135e-05, -1.732e-04)
                  474      |      (1.246e-05, -1.716e-04)
                  475      |      (1.635e-05, -1.644e-04)
                  476      |      (1.945e-05, -1.554e-04)
                  477      |      (2.267e-05, -1.364e-04)
                  478      |      (2.332e-05, -1.160e-04)
                  479      |      (2.000e-05, -8.101e-05)
                  480      |      (1.410e-05, -5.362e-05)
                  481      |      (5.231e-06, -2.678e-05)
                  482      |      (0.000e+00, -1.905e-05)
                  483      |      (0.000e+00, -1.684e-04)
                  484      |      (2.497e-06, -1.681e-04)
                  485      |      (4.960e-06, -1.672e-04)
                  486      |      (7.357e-06, -1.658e-04)
                  487      |      (9.658e-06, -1.637e-04)
                  488      |      (1.183e-05, -1.612e-04)
                  489      |      (1.870e-05, -1.469e-04)
                  490      |      (2.336e-05, -1.116e-04)
                  491      |      (1.544e-05, -5.333e-05)
                  492      |      (0.000e+00, -1.936e-05)
                  493      |      (0.000e+00, -1.578e-04)
                  494      |      (1.175e-06, -1.577e-04)
                  495      |      (2.347e-06, -1.575e-04)
                  496      |      (3.511e-06, -1.572e-04)
                  497      |      (4.665e-06, -1.567e-04)
                  498      |      (5.805e-06, -1.561e-04)
                  499      |      (6.927e-06, -1.554e-04)
                  500      |      (8.028e-06, -1.546e-04)
                  501      |      (9.106e-06, -1.536e-04)
                  502      |      (1.016e-05, -1.526e-04)
                  503      |      (1.118e-05, -1.514e-04)
                  504      |      (1.483e-05, -1.458e-04)
                  505      |      (1.788e-05, -1.388e-04)
                  506      |      (2.151e-05, -1.237e-04)
                  507      |      (2.300e-05, -1.070e-04)
                  508      |      (2.123e-05, -7.722e-05)
                  509      |      (1.631e-05, -5.290e-05)
                  510      |      (7.096e-06, -2.757e-05)
