

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                 2095      |      (3.119148e-07, 3.624519e-07, -3.614571e-04, 5.365367e-07)
                 2096      |      (3.054545e-07, 3.602145e-07, -3.614487e-04, 5.567317e-07)
                 2097      |      (2.952283e-07, 3.566880e-07, -3.614356e-04, 5.852016e-07)
                 2098      |      (2.847701e-07, 3.529904e-07, -3.614218e-04, 6.133944e-07)
                 2099      |      (2.734328e-07, 3.490951e-07, -3.614075e-04, 6.400711e-07)
                 2100      |      (2.620427e-07, 3.450339e-07, -3.613924e-04, 6.660657e-07)
                 2101      |      (2.498560e-07, 3.407858e-07, -3.613769e-04, 6.904200e-07)
                 2102      |      (2.376139e-07, 3.363808e-07, -3.613608e-04, 7.141012e-07)
                 2103      |      (2.246629e-07, 3.317993e-07, -3.613442e-04, 7.360335e-07)
                 2104      |      (2.113388e-07, 3.270624e-07, -3.613270e-04, 7.578862e-07)
                 2105      |      (1.841626e-07, 3.171029e-07, -3.612915e-04, 7.942929e-07)
                 2106      |      (1.562350e-07, 3.066318e-07, -3.612541e-04, 8.283785e-07)
                 2107      |      (1.266459e-07, 2.956002e-07, -3.612156e-04, 8.544527e-07)
                 2108      |      (9.584824e-08, 2.841008e-07, -3.611759e-04, 8.785176e-07)
                 2109      |      (3.584238e-08, 2.597957e-07, -3.610943e-04, 8.986985e-07)
                 2110      |      (-2.560249e-08, 2.343903e-07, -3.610116e-04, 9.055771e-07)
                 2111      |      (-8.358194e-08, 2.080665e-07, -3.609295e-04, 8.788965e-07)
                 2112      |      (-1.409160e-07, 1.813930e-07, -3.608512e-04, 8.399077e-07)
                 2113      |      (-1.886799e-07, 1.547444e-07, -3.607768e-04, 7.714347e-07)
                 2114      |      (-2.354436e-07, 1.285290e-07, -3.607105e-04, 6.932766e-07)
                 2115      |      (-2.678588e-07, 1.031945e-07, -3.606507e-04, 5.930031e-07)
                 2116      |      (-2.989667e-07, 7.898727e-08, -3.606022e-04, 4.862058e-07)
                 2117      |      (-3.128106e-07, 5.638453e-08, -3.605622e-04, 3.669279e-07)
                 2118      |      (-3.251910e-07, 3.546270e-08, -3.605352e-04, 2.451194e-07)
                 2119      |      (-3.195500e-07, 1.668754e-08, -3.605174e-04, 1.215358e-07)
                 2120      |      (-3.137030e-07, -1.273797e-11, -3.605129e-04, 4.971498e-09)
                 2121      |      (2.392089e-07, 2.392089e-07, -3.949529e-04, -4.221436e-10)
                 2122      |      (2.388355e-07, 2.390168e-07, -3.949524e-04, 3.005036e-08)
                 2123      |      (2.377620e-07, 2.386551e-07, -3.949509e-04, 6.009204e-08)
                 2124      |      (2.359847e-07, 2.380601e-07, -3.949483e-04, 8.990427e-08)
                 2125      |      (2.333212e-07, 2.371696e-07, -3.949445e-04, 1.212583e-07)
                 2126      |      (2.300385e-07, 2.360710e-07, -3.949399e-04, 1.508554e-07)
                 2127      |      (2.260510e-07, 2.347328e-07, -3.949342e-04, 1.799949e-07)
                 2128      |      (2.213716e-07, 2.331578e-07, -3.949275e-04, 2.085764e-07)
                 2129      |      (2.160164e-07, 2.313495e-07, -3.949199e-04, 2.365129e-07)
                 2130      |      (2.100040e-07, 2.293114e-07, -3.949113e-04, 2.637189e-07)
                 2131      |      (2.033555e-07, 2.270480e-07, -3.949018e-04, 2.901117e-07)
                 2132      |      (1.960947e-07, 2.245638e-07, -3.948914e-04, 3.156154e-07)
                 2133      |      (1.883013e-07, 2.218656e-07, -3.948801e-04, 3.401263e-07)
                 2134      |      (1.754813e-07, 2.174236e-07, -3.948617e-04, 3.750453e-07)
                 2135      |      (1.614986e-07, 2.125299e-07, -3.948416e-04, 4.072683e-07)
                 2136      |      (1.464586e-07, 2.072067e-07, -3.948199e-04, 4.367071e-07)
                 2137      |      (1.306834e-07, 2.014856e-07, -3.947968e-04, 4.633341e-07)
                 2138      |      (9.634938e-08, 1.889191e-07, -3.947469e-04, 5.070474e-07)
                 2139      |      (6.005011e-08, 1.750882e-07, -3.946932e-04, 5.378787e-07)
                 2140      |      (-1.568089e-08, 1.445161e-07, -3.945805e-04, 5.557483e-07)
                 2141      |      (-8.690620e-08, 1.118928e-07, -3.944704e-04, 5.157311e-07)
                 2142      |      (-1.454339e-07, 7.932203e-08, -3.943738e-04, 4.260258e-07)
                 2143      |      (-1.848163e-07, 4.877640e-08, -3.942996e-04, 2.989187e-07)
                 2144      |      (-2.011525e-07, 2.192430e-08, -3.942537e-04, 1.506162e-07)
                 2145      |      (-1.932155e-07, 2.792576e-11, -3.942384e-04, -2.712123e-09)
                 2146      |      (1.398883e-07, 1.398883e-07, -4.283391e-04, 5.562487e-10)
                 2147      |      (1.397851e-07, 1.398367e-07, -4.283391e-04, 8.553480e-09)
                 2148      |      (1.396753e-07, 1.397859e-07, -4.283389e-04, 1.694764e-08)
                 2149      |      (1.393752e-07, 1.396982e-07, -4.283386e-04, 2.532307e-08)
                 2150      |      (1.390533e-07, 1.395788e-07, -4.283381e-04, 3.373387e-08)
                 2151      |      (1.385413e-07, 1.394218e-07, -4.283375e-04, 4.210908e-08)
                 2152      |      (1.380152e-07, 1.392324e-07, -4.283368e-04, 5.048583e-08)
                 2153      |      (1.372524e-07, 1.389914e-07, -4.283359e-04, 5.928571e-08)
                 2154      |      (1.364679e-07, 1.387145e-07, -4.283348e-04, 6.805904e-08)
                 2155      |      (1.355171e-07, 1.384111e-07, -4.283337e-04, 7.639859e-08)
                 2156      |      (1.345544e-07, 1.380748e-07, -4.283324e-04, 8.469108e-08)
                 2157      |      (1.334016e-07, 1.377014e-07, -4.283310e-04, 9.289086e-08)
                 2158      |      (1.322336e-07, 1.372957e-07, -4.283295e-04, 1.010501e-07)
                 2159      |      (1.308790e-07, 1.368532e-07, -4.283279e-04, 1.090987e-07)
                 2160      |      (1.295096e-07, 1.363788e-07, -4.283261e-04, 1.170986e-07)
                 2161      |      (1.279581e-07, 1.358681e-07, -4.283242e-04, 1.249704e-07)
                 2162      |      (1.263922e-07, 1.353260e-07, -4.283221e-04, 1.327864e-07)
                 2163      |      (1.246490e-07, 1.347482e-07, -4.283200e-04, 1.404573e-07)
                 2164      |      (1.228919e-07, 1.341395e-07, -4.283177e-04, 1.480655e-07)
                 2165      |      (1.209631e-07, 1.334957e-07, -4.283153e-04, 1.555121e-07)
                 2166      |      (1.190208e-07, 1.328217e-07, -4.283128e-04, 1.628892e-07)
                 2167      |      (1.169128e-07, 1.321133e-07, -4.283102e-04, 1.700886e-07)
                 2168      |      (1.147909e-07, 1.313754e-07, -4.283075e-04, 1.772074e-07)
                 2169      |      (1.125100e-07, 1.306037e-07, -4.283046e-04, 1.841335e-07)
                 2170      |      (1.101921e-07, 1.298024e-07, -4.283017e-04, 1.910732e-07)
                 2171      |      (1.065322e-07, 1.285397e-07, -4.282971e-04, 2.008620e-07)
                 2172      |      (1.027813e-07, 1.272155e-07, -4.282922e-04, 2.105648e-07)
                 2173      |      (9.871601e-08, 1.258202e-07, -4.282871e-04, 2.197546e-07)
                 2174      |      (9.463064e-08, 1.243652e-07, -4.282818e-04, 2.287053e-07)
                 2175      |      (9.025976e-08, 1.228432e-07, -4.282763e-04, 2.370986e-07)
                 2176      |      (8.586707e-08, 1.212645e-07, -4.282706e-04, 2.452715e-07)
                 2177      |      (8.121995e-08, 1.196225e-07, -4.282648e-04, 2.528482e-07)
                 2178      |      (7.642279e-08, 1.179237e-07, -4.282587e-04, 2.603879e-07)
                 2179      |      (6.667819e-08, 1.143524e-07, -4.282461e-04, 2.729434e-07)
                 2180      |      (5.663862e-08, 1.105963e-07, -4.282329e-04, 2.847771e-07)
                 2181      |      (4.599634e-08, 1.066379e-07, -4.282193e-04, 2.938823e-07)
                 2182      |      (3.487861e-08, 1.025071e-07, -4.282052e-04, 3.022564e-07)
                 2183      |      (1.329582e-08, 9.377554e-08, -4.281763e-04, 3.094958e-07)
                 2184      |      (-8.887634e-09, 8.464103e-08, -4.281469e-04, 3.119509e-07)
                 2185      |      (-2.987552e-08, 7.516578e-08, -4.281178e-04, 3.031774e-07)
                 2186      |      (-5.061357e-08, 6.555375e-08, -4.280900e-04, 2.898158e-07)
                 2187      |      (-6.795761e-08, 5.594555e-08, -4.280635e-04, 2.664845e-07)
                 2188      |      (-8.491917e-08, 4.648194e-08, -4.280399e-04, 2.395606e-07)
                 2189      |      (-9.674960e-08, 3.733343e-08, -4.280185e-04, 2.051166e-07)
                 2190      |      (-1.080577e-07, 2.858066e-08, -4.280013e-04, 1.682060e-07)
                 2191      |      (-1.131652e-07, 2.040906e-08, -4.279870e-04, 1.270165e-07)
                 2192      |      (-1.176652e-07, 1.283463e-08, -4.279774e-04, 8.488856e-08)
                 2193      |      (-1.156764e-07, 6.043390e-09, -4.279710e-04, 4.208228e-08)
                 2194      |      (-1.135965e-07, -6.991048e-12, -4.279694e-04, 1.870159e-09)
                 2195      |      (8.524453e-08, 8.524453e-08, -4.636602e-04, -1.418527e-10)
                 2196      |      (8.511228e-08, 8.517525e-08, -4.636600e-04, 9.716189e-09)
                 2197      |      (8.473291e-08, 8.504770e-08, -4.636595e-04, 1.942958e-08)
                 2198      |      (8.410343e-08, 8.483717e-08, -4.636586e-04, 2.906849e-08)
                 2199      |      (8.315895e-08, 8.452177e-08, -4.636572e-04, 3.920707e-08)
                 2200      |      (8.199511e-08, 8.413242e-08, -4.636556e-04, 4.877843e-08)
                 2201      |      (8.058112e-08, 8.365804e-08, -4.636536e-04, 5.820344e-08)
                 2202      |      (7.892160e-08, 8.309967e-08, -4.636512e-04, 6.744939e-08)
                 2203      |      (7.702221e-08, 8.245847e-08, -4.636485e-04, 7.648835e-08)
                 2204      |      (7.488951e-08, 8.173575e-08, -4.636454e-04, 8.529275e-08)
                 2205      |      (7.253085e-08, 8.093302e-08, -4.636420e-04, 9.383582e-08)
                 2206      |      (6.995466e-08, 8.005192e-08, -4.636383e-04, 1.020928e-07)
                 2207      |      (6.719535e-08, 7.909485e-08, -4.636343e-04, 1.100335e-07)
                 2208      |      (6.264138e-08, 7.751915e-08, -4.636278e-04, 1.213499e-07)
                 2209      |      (5.767757e-08, 7.578293e-08, -4.636206e-04, 1.317947e-07)
                 2210      |      (5.233719e-08, 7.389400e-08, -4.636129e-04, 1.413390e-07)
                 2211      |      (4.675849e-08, 7.186369e-08, -4.636046e-04, 1.499949e-07)
                 2212      |      (3.453623e-08, 6.740278e-08, -4.635868e-04, 1.642005e-07)
                 2213      |      (2.165786e-08, 6.249089e-08, -4.635677e-04, 1.742554e-07)
                 2214      |      (-5.428162e-09, 5.161554e-08, -4.635274e-04, 1.802267e-07)
                 2215      |      (-3.092807e-08, 3.998919e-08, -4.634879e-04, 1.674165e-07)
                 2216      |      (-5.192931e-08, 2.836397e-08, -4.634532e-04, 1.384275e-07)
                 2217      |      (-6.609391e-08, 1.744848e-08, -4.634265e-04, 9.720256e-08)
                 2218      |      (-7.199141e-08, 7.844721e-09, -4.634099e-04, 4.900128e-08)
                 2219      |      (-6.912184e-08, 1.033651e-11, -4.634044e-04, -9.061764e-10)
                 2220      |      (4.950100e-08, 4.950100e-08, -4.989775e-04, 3.137382e-10)
                 2221      |      (4.946283e-08, 4.948191e-08, -4.989775e-04, 2.483654e-09)
                 2222      |      (4.942526e-08, 4.946326e-08, -4.989774e-04, 4.872459e-09)
                 2223      |      (4.931749e-08, 4.943262e-08, -4.989773e-04, 7.256545e-09)
                 2224      |      (4.920533e-08, 4.938984e-08, -4.989771e-04, 9.660908e-09)
                 2225      |      (4.902292e-08, 4.933482e-08, -4.989769e-04, 1.205713e-08)
                 2226      |      (4.883904e-08, 4.926739e-08, -4.989766e-04, 1.445659e-08)
                 2227      |      (4.856766e-08, 4.918282e-08, -4.989763e-04, 1.697332e-08)
                 2228      |      (4.829210e-08, 4.908443e-08, -4.989759e-04, 1.948013e-08)
                 2229      |      (4.795506e-08, 4.897777e-08, -4.989755e-04, 2.187234e-08)
                 2230      |      (4.761676e-08, 4.885851e-08, -4.989750e-04, 2.424387e-08)
                 2231      |      (4.720815e-08, 4.872716e-08, -4.989745e-04, 2.659405e-08)
                 2232      |      (4.679726e-08, 4.858339e-08, -4.989740e-04, 2.892745e-08)
                 2233      |      (4.631740e-08, 4.842764e-08, -4.989734e-04, 3.123541e-08)
                 2234      |      (4.583540e-08, 4.825962e-08, -4.989727e-04, 3.352319e-08)
                 2235      |      (4.528599e-08, 4.807979e-08, -4.989720e-04, 3.578153e-08)
                 2236      |      (4.473454e-08, 4.788787e-08, -4.989713e-04, 3.801673e-08)
                 2237      |      (4.411751e-08, 4.768433e-08, -4.989705e-04, 4.021860e-08)
                 2238      |      (4.349851e-08, 4.746891e-08, -4.989696e-04, 4.239452e-08)
                 2239      |      (4.281599e-08, 4.724207e-08, -4.989688e-04, 4.453335e-08)
                 2240      |      (4.213157e-08, 4.700358e-08, -4.989678e-04, 4.664350e-08)
                 2241      |      (4.138590e-08, 4.675392e-08, -4.989669e-04, 4.871295e-08)
                 2242      |      (4.063811e-08, 4.649285e-08, -4.989659e-04, 5.074980e-08)
                 2243      |      (3.983156e-08, 4.622085e-08, -4.989648e-04, 5.274259e-08)
                 2244      |      (3.902362e-08, 4.593759e-08, -4.989637e-04, 5.474135e-08)
                 2245      |      (3.771924e-08, 4.549280e-08, -4.989621e-04, 5.753180e-08)
                 2246      |      (3.639697e-08, 4.502407e-08, -4.989603e-04, 6.030763e-08)
                 2247      |      (3.495826e-08, 4.453233e-08, -4.989584e-04, 6.296627e-08)
                 2248      |      (3.351818e-08, 4.401741e-08, -4.989565e-04, 6.552609e-08)
                 2249      |      (3.197251e-08, 4.348089e-08, -4.989544e-04, 6.795902e-08)
                 2250      |      (3.042497e-08, 4.292237e-08, -4.989523e-04, 7.030476e-08)
                 2251      |      (2.878342e-08, 4.234358e-08, -4.989502e-04, 7.251576e-08)
                 2252      |      (2.712861e-08, 4.174343e-08, -4.989480e-04, 7.465290e-08)
                 2253      |      (2.364165e-08, 4.048611e-08, -4.989433e-04, 7.824942e-08)
                 2254      |      (2.010359e-08, 3.915568e-08, -4.989385e-04, 8.164910e-08)
                 2255      |      (1.634201e-08, 3.776117e-08, -4.989335e-04, 8.442682e-08)
                 2256      |      (1.250750e-08, 3.630133e-08, -4.989283e-04, 8.664408e-08)
                 2257      |      (4.770980e-09, 3.322924e-08, -4.989177e-04, 8.883758e-08)
                 2258      |      (-3.099452e-09, 2.998851e-08, -4.989068e-04, 8.936209e-08)
                 2259      |      (-1.053707e-08, 2.664424e-08, -4.988961e-04, 8.716097e-08)
                 2260      |      (-1.791951e-08, 2.323390e-08, -4.988859e-04, 8.311426e-08)
                 2261      |      (-2.404674e-08, 1.983653e-08, -4.988761e-04, 7.665150e-08)
                 2262      |      (-3.011435e-08, 1.647984e-08, -4.988674e-04, 6.874678e-08)
                 2263      |      (-3.427717e-08, 1.323963e-08, -4.988595e-04, 5.902568e-08)
                 2264      |      (-3.835502e-08, 1.013589e-08, -4.988531e-04, 4.830022e-08)
                 2265      |      (-4.012180e-08, 7.237191e-09, -4.988479e-04, 3.654875e-08)
                 2266      |      (-4.178033e-08, 4.552603e-09, -4.988443e-04, 2.441526e-08)
                 2267      |      (-4.101456e-08, 2.140683e-09, -4.988420e-04, 1.213844e-08)
                 2268      |      (-4.023993e-08, -8.069878e-13, -4.988414e-04, 1.085579e-09)
                 2269      |      (2.588467e-08, 2.588467e-08, -5.378806e-04, -1.731010e-10)
                 2270      |      (2.584387e-08, 2.586576e-08, -5.378805e-04, 2.942873e-09)
                 2271      |      (2.572787e-08, 2.582623e-08, -5.378803e-04, 5.918124e-09)
                 2272      |      (2.553623e-08, 2.576201e-08, -5.378801e-04, 8.856812e-09)
                 2273      |      (2.525070e-08, 2.566613e-08, -5.378796e-04, 1.195454e-08)
                 2274      |      (2.489781e-08, 2.554800e-08, -5.378791e-04, 1.487189e-08)
                 2275      |      (2.446939e-08, 2.540415e-08, -5.378785e-04, 1.774674e-08)
                 2276      |      (2.396659e-08, 2.523488e-08, -5.378777e-04, 2.056736e-08)
                 2277      |      (2.339107e-08, 2.504053e-08, -5.378769e-04, 2.332543e-08)
                 2278      |      (2.274476e-08, 2.482149e-08, -5.378759e-04, 2.601273e-08)
                 2279      |      (2.202982e-08, 2.457819e-08, -5.378749e-04, 2.862124e-08)
                 2280      |      (2.124870e-08, 2.431112e-08, -5.378737e-04, 3.114347e-08)
                 2281      |      (2.039757e-08, 2.402081e-08, -5.378724e-04, 3.354732e-08)
                 2282      |      (1.902739e-08, 2.354278e-08, -5.378704e-04, 3.702376e-08)
                 2283      |      (1.752141e-08, 2.301621e-08, -5.378681e-04, 4.021976e-08)
                 2284      |      (1.589889e-08, 2.244316e-08, -5.378657e-04, 4.314455e-08)
                 2285      |      (1.414695e-08, 2.182604e-08, -5.378631e-04, 4.574107e-08)
                 2286      |      (1.047783e-08, 2.047041e-08, -5.378575e-04, 5.012773e-08)
                 2287      |      (6.450959e-09, 1.897436e-08, -5.378515e-04, 5.311408e-08)
                 2288      |      (-1.636365e-09, 1.566717e-08, -5.378388e-04, 5.495932e-08)
                 2289      |      (-9.345801e-09, 1.213879e-08, -5.378264e-04, 5.107612e-08)
                 2290      |      (-1.570629e-08, 8.610356e-09, -5.378155e-04, 4.225662e-08)
                 2291      |      (-2.000107e-08, 5.296793e-09, -5.378071e-04, 2.969009e-08)
                 2292      |      (-2.179810e-08, 2.380983e-09, -5.378019e-04, 1.498619e-08)
                 2293      |      (-2.104953e-08, 8.042478e-13, -5.378001e-04, -7.670112e-10)
                 2294      |      (-1.654361e-23, -1.654361e-23, -5.767767e-04, -1.406957e-17)
                 2295      |      (2.150670e-23, 3.308722e-24, -5.767767e-04, 1.209280e-09)
                 2296      |      (0.000000e+00, 8.378712e-14, -5.767767e-04, 2.417705e-09)
                 2297      |      (1.654361e-24, -1.117162e-13, -5.767767e-04, 3.623992e-09)
                 2298      |      (3.308722e-23, 1.376898e-13, -5.767767e-04, 4.827853e-09)
                 2299      |      (-9.926167e-24, -7.187026e-14, -5.767766e-04, 6.027777e-09)
                 2300      |      (5.790264e-23, 1.129689e-13, -5.767766e-04, 7.223702e-09)
                 2301      |      (-2.150670e-23, -7.875499e-14, -5.767766e-04, 8.485919e-09)
                 2302      |      (1.075335e-22, 1.104228e-13, -5.767765e-04, 9.741816e-09)
                 2303      |      (-6.782881e-23, -6.847536e-14, -5.767765e-04, 1.093524e-08)
                 2304      |      (1.141509e-22, 1.026438e-13, -5.767764e-04, 1.212122e-08)
                 2305      |      (2.977850e-23, -6.838303e-14, -5.767764e-04, 1.329692e-08)
                 2306      |      (1.141509e-22, 1.022946e-13, -5.767763e-04, 1.446357e-08)
                 2307      |      (-5.872982e-23, -6.800973e-14, -5.767763e-04, 1.561797e-08)
                 2308      |      (9.595295e-23, 1.017650e-13, -5.767762e-04, 1.676175e-08)
                 2309      |      (-2.481542e-24, -6.767691e-14, -5.767761e-04, 1.789134e-08)
                 2310      |      (1.290402e-22, 1.012899e-13, -5.767760e-04, 1.900878e-08)
                 2311      |      (-1.215956e-22, -6.737628e-14, -5.767759e-04, 2.011013e-08)
                 2312      |      (1.968690e-22, 1.008576e-13, -5.767758e-04, 2.119784e-08)
                 2313      |      (-1.364848e-22, -6.710055e-14, -5.767757e-04, 2.226761e-08)
                 2314      |      (1.902515e-22, 1.004504e-13, -5.767756e-04, 2.332230e-08)
                 2315      |      (-8.189088e-23, -6.683329e-14, -5.767755e-04, 2.435727e-08)
                 2316      |      (1.968690e-22, 9.991185e-14, -5.767754e-04, 2.537576e-08)
                 2317      |      (-2.101039e-22, -6.638250e-14, -5.767753e-04, 2.637281e-08)
                 2318      |      (9.678013e-23, 1.626244e-13, -5.767752e-04, 2.735206e-08)
                 2319      |      (-9.181705e-23, -1.504500e-13, -5.767750e-04, 2.877700e-08)
                 2320      |      (1.249043e-22, 2.228144e-13, -5.767748e-04, 3.015830e-08)
                 2321      |      (-4.963084e-23, -1.466360e-13, -5.767746e-04, 3.148269e-08)
                 2322      |      (1.629546e-22, 2.192322e-13, -5.767744e-04, 3.275948e-08)
                 2323      |      (-1.050519e-22, -1.456736e-13, -5.767742e-04, 3.397413e-08)
                 2324      |      (2.514629e-22, 2.185733e-13, -5.767739e-04, 3.513758e-08)
                 2325      |      (-2.895132e-23, -1.457575e-13, -5.767737e-04, 3.623416e-08)
                 2326      |      (1.389663e-22, 5.382409e-13, -5.767734e-04, 3.727633e-08)
                 2327      |      (-6.782881e-23, -5.718970e-13, -5.767730e-04, 3.914669e-08)
                 2328      |      (1.832205e-22, 8.471739e-13, -5.767724e-04, 4.078331e-08)
                 2329      |      (-5.376674e-23, -5.576683e-13, -5.767719e-04, 4.211285e-08)
                 2330      |      (5.118180e-23, 1.931569e-12, -5.767713e-04, 4.319341e-08)
                 2331      |      (-2.915812e-23, -2.017757e-12, -5.767702e-04, 4.439251e-08)
                 2332      |      (1.123932e-22, 2.742541e-12, -5.767690e-04, 4.456157e-08)
                 2333      |      (-7.196471e-23, -1.638964e-12, -5.767678e-04, 4.348220e-08)
                 2334      |      (9.429859e-23, 2.271557e-12, -5.767668e-04, 4.143181e-08)
                 2335      |      (-9.926167e-24, -1.389779e-12, -5.767656e-04, 3.825951e-08)
                 2336      |      (3.143286e-23, 1.887519e-12, -5.767648e-04, 3.428735e-08)
                 2337      |      (-2.977850e-23, -1.126913e-12, -5.767638e-04, 2.946825e-08)
                 2338      |      (1.381392e-22, 1.499150e-12, -5.767633e-04, 2.410904e-08)
                 2339      |      (-4.301339e-23, -8.719532e-13, -5.767625e-04, 1.826693e-08)
                 2340      |      (2.316106e-23, 1.142666e-12, -5.767624e-04, 1.219986e-08)
                 2341      |      (-2.729696e-23, -6.516014e-13, -5.767618e-04, 6.047113e-09)
                 2342      |      (-1.985233e-23, 9.774022e-13, -5.767620e-04, -5.375892e-19)
            --------------------------------------------------------------------------------------


%-------------------------------------------------------------------------------------------------------%
                                         FEM Program Standard Output
%-------------------------------------------------------------------------------------------------------%

                                            Averaged Nodal Stress (psi.): 

              Nodal Index  |                     Stress (R, TH, Z, RZ) 
            --------------------------------------------------------------------------------------
                 0000      |      (-4.226453e+01, -4.226453e+01, -8.012796e+01, -2.163514e-01)
                 0001      |      (-4.381837e+01, -4.369617e+01, -8.219316e+01, -3.135057e-01)
                 0002      |      (-4.425268e+01, -4.420016e+01, -8.282933e+01, -1.081069e+00)
                 0003      |      (-4.677475e+01, -4.489464e+01, -8.085242e+01, 7.494789e-01)
                 0004      |      (-5.306441e+01, -4.715333e+01, -7.789240e+01, -2.844260e+00)
                 0005      |      (-6.222393e+01, -5.701738e+01, -9.137095e+01, -5.404037e-01)
                 0006      |      (-2.545500e+01, -2.703927e+01, -3.964205e+01, 6.944566e+00)
                 0007      |      (7.364540e+00, 1.921712e+00, 6.827461e+00, -8.693966e-01)
                 0008      |      (-1.419390e-01, -2.767632e+00, -2.009524e+00, -2.206401e+00)
                 0009      |      (-5.380485e+00, -4.396159e+00, -1.205648e+00, 9.101054e-01)
                 0010      |      (-6.206646e+00, -4.442839e+00, 1.169896e-01, -6.770729e-01)
                 0011      |      (-5.150326e+00, -4.158003e+00, 3.205772e-01, -1.307066e-01)
                 0012      |      (-4.850814e+00, -4.307181e+00, -1.481882e-01, 1.284361e-02)
                 0013      |      (-4.260119e+00, -4.115415e+00, -8.467356e-02, 3.363689e-02)
                 0014      |      (-3.605479e+00, -3.834068e+00, 5.354757e-02, -3.285866e-03)
                 0015      |      (-3.193686e+00, -3.667488e+00, 2.341688e-02, -6.598976e-03)
                 0016      |      (-2.796189e+00, -3.484628e+00, 2.589487e-03, 4.903644e-03)
                 0017      |      (-2.544947e+00, -3.338859e+00, -4.362350e-03, 2.054643e-03)
                 0018      |      (-2.273392e+00, -3.173347e+00, 9.949601e-03, 1.606662e-03)
                 0019      |      (-2.084520e+00, -3.042391e+00, 1.889066e-03, 1.619449e-04)
                 0020      |      (-1.889194e+00, -2.905274e+00, 2.922923e-03, 1.465103e-03)
                 0021      |      (-1.738361e+00, -2.785666e+00, -1.240137e-04, 5.215543e-04)
                 0022      |      (-1.583665e+00, -2.663802e+00, 2.466773e-03, 1.377140e-03)
                 0023      |      (-1.456898e+00, -2.554930e+00, 1.191896e-04, 2.667918e-04)
                 0024      |      (-1.326651e+00, -2.445228e+00, 1.409336e-03, 1.483858e-03)
                 0025      |      (-1.165797e+00, -2.297418e+00, -1.891951e-04, -2.955712e-05)
                 0026      |      (-1.006295e+00, -2.153145e+00, 1.417563e-03, 1.635645e-03)
                 0027      |      (-8.746687e-01, -2.023838e+00, -1.133612e-04, 5.647854e-05)
                 0028      |      (-7.430611e-01, -1.897682e+00, 8.954608e-04, 1.332771e-03)
                 0029      |      (-6.319264e-01, -1.783130e+00, 1.099459e-04, 7.144276e-05)
                 0030      |      (-5.213262e-01, -1.671911e+00, 8.317509e-04, 1.263795e-03)
                 0031      |      (-4.278237e-01, -1.570703e+00, -1.123165e-04, -1.571199e-04)
                 0032      |      (-3.313912e-01, -1.471423e+00, -2.503410e-04, 1.189885e-03)
                 0033      |      (-1.789010e-01, -1.296030e+00, -6.313716e-05, -5.225941e-04)
                 0034      |      (-3.318980e-02, -1.134008e+00, 4.908687e-04, 1.600981e-03)
                 0035      |      (7.575646e-02, -9.948139e-01, 2.529427e-04, -2.743608e-04)
                 0036      |      (1.858984e-01, -8.644046e-01, -1.396271e-03, 7.855919e-04)
                 0037      |      (3.312017e-01, -6.515619e-01, -1.861868e-04, -7.960239e-04)
                 0038      |      (4.591753e-01, -4.706920e-01, 6.210994e-04, 1.292806e-03)
                 0039      |      (5.309087e-01, -3.305701e-01, -4.933753e-05, -1.392227e-04)
                 0040      |      (5.950337e-01, -2.101839e-01, 3.075479e-04, 2.533484e-04)
                 0041      |      (6.273810e-01, -1.153710e-01, -2.989184e-06, 1.073091e-04)
                 0042      |      (6.545477e-01, -3.419895e-02, 1.761653e-04, -2.317669e-04)
                 0043      |      (6.634746e-01, 3.037603e-02, 6.437385e-06, 2.519379e-04)
                 0044      |      (6.688755e-01, 8.531514e-02, 8.483121e-05, -5.250509e-04)
                 0045      |      (6.634709e-01, 1.291045e-01, 3.645991e-05, 3.423735e-04)
                 0046      |      (6.556004e-01, 1.658737e-01, -6.456065e-06, -8.004431e-04)
                 0047      |      (6.403372e-01, 1.946540e-01, 7.565463e-05, 4.845934e-04)
                 0048      |      (6.249630e-01, 2.186661e-01, -7.152250e-05, -1.945989e-03)
                 0049      |      (-4.225712e+01, -4.225712e+01, -8.180529e+01, -7.896701e-02)
                 0050      |      (-4.295510e+01, -4.271810e+01, -8.168196e+01, -9.390979e-01)
                 0051      |      (-4.031087e+01, -4.080393e+01, -7.693160e+01, -3.111205e+00)
                 0052      |      (-2.461903e+01, -2.125614e+01, -3.801493e+01, 1.417627e+01)
                 0053      |      (-9.525045e+00, -6.072618e+00, -3.418995e+00, -2.800828e+00)
                 0054      |      (-6.025814e+00, -4.274296e+00, -1.403917e-01, -2.365155e-01)
                 0055      |      (-4.720700e+00, -4.086156e+00, -3.288286e-02, 2.243841e-01)
                 0056      |      (-3.503862e+00, -3.699446e+00, -2.624495e-02, 2.038938e-01)
                 0057      |      (-2.742944e+00, -3.361878e+00, -3.048842e-02, 1.435369e-01)
                 0058      |      (-2.229457e+00, -3.066886e+00, -3.144189e-02, 1.078849e-01)
                 0059      |      (-1.853019e+00, -2.807985e+00, -3.183550e-02, 8.739195e-02)
