

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                 3510      |      (8.401129e-07, 1.021331e-06, -1.131298e-05, 1.647742e-06)
                 3511      |      (7.976086e-07, 1.005986e-06, -1.125021e-05, 1.756904e-06)
                 3512      |      (7.412547e-07, 9.865685e-07, -1.117149e-05, 1.872794e-06)
                 3513      |      (6.846890e-07, 9.658331e-07, -1.108787e-05, 1.985041e-06)
                 3514      |      (6.109994e-07, 9.397327e-07, -1.098381e-05, 2.097686e-06)
                 3515      |      (5.370103e-07, 9.120149e-07, -1.087428e-05, 2.204691e-06)
                 3516      |      (4.430187e-07, 8.773730e-07, -1.073939e-05, 2.301243e-06)
                 3517      |      (3.485999e-07, 8.408801e-07, -1.059931e-05, 2.389346e-06)
                 3518      |      (2.329471e-07, 7.957194e-07, -1.042935e-05, 2.450083e-06)
                 3519      |      (1.167085e-07, 7.486706e-07, -1.025619e-05, 2.498705e-06)
                 3520      |      (-1.818414e-08, 6.912474e-07, -1.005064e-05, 2.496086e-06)
                 3521      |      (-1.538242e-07, 6.323551e-07, -9.847078e-06, 2.477094e-06)
                 3522      |      (-2.984565e-07, 5.618616e-07, -9.613260e-06, 2.377135e-06)
                 3523      |      (-4.439061e-07, 4.911681e-07, -9.391641e-06, 2.256899e-06)
                 3524      |      (-5.776869e-07, 4.088880e-07, -9.150365e-06, 2.025794e-06)
                 3525      |      (-7.120495e-07, 3.290370e-07, -8.938241e-06, 1.773017e-06)
                 3526      |      (-8.001724e-07, 2.399278e-07, -8.729558e-06, 1.393008e-06)
                 3527      |      (-8.877811e-07, 1.577523e-07, -8.573796e-06, 9.960408e-07)
                 3528      |      (-8.830012e-07, 7.212492e-08, -8.458516e-06, 4.936584e-07)
                 3529      |      (-8.745590e-07, 1.744731e-10, -8.421920e-06, -3.057574e-09)
                 3530      |      (9.353800e-07, 9.353800e-07, -1.135268e-05, -9.601872e-11)
                 3531      |      (9.351252e-07, 9.352498e-07, -1.135234e-05, 4.731383e-08)
                 3532      |      (9.344010e-07, 9.350065e-07, -1.135129e-05, 9.463085e-08)
                 3533      |      (9.331983e-07, 9.346041e-07, -1.134956e-05, 1.418855e-07)
                 3534      |      (9.315051e-07, 9.340410e-07, -1.134713e-05, 1.890595e-07)
                 3535      |      (9.293352e-07, 9.333168e-07, -1.134401e-05, 2.361332e-07)
                 3536      |      (9.266897e-07, 9.324326e-07, -1.134020e-05, 2.830791e-07)
                 3537      |      (9.235583e-07, 9.313886e-07, -1.133570e-05, 3.298690e-07)
                 3538      |      (9.199557e-07, 9.301844e-07, -1.133051e-05, 3.764827e-07)
                 3539      |      (9.158833e-07, 9.288217e-07, -1.132465e-05, 4.228933e-07)
                 3540      |      (9.113320e-07, 9.273004e-07, -1.131810e-05, 4.690719e-07)
                 3541      |      (9.063176e-07, 9.256205e-07, -1.131088e-05, 5.150000e-07)
                 3542      |      (9.008418e-07, 9.237838e-07, -1.130300e-05, 5.606517e-07)
                 3543      |      (8.948972e-07, 9.217906e-07, -1.129444e-05, 6.059997e-07)
                 3544      |      (8.885010e-07, 9.196408e-07, -1.128522e-05, 6.510339e-07)
                 3545      |      (8.817901e-07, 9.173396e-07, -1.127535e-05, 6.956971e-07)
                 3546      |      (8.613637e-07, 9.104020e-07, -1.124569e-05, 8.137123e-07)
                 3547      |      (8.332069e-07, 9.008279e-07, -1.120488e-05, 9.486991e-07)
                 3548      |      (7.946844e-07, 8.876497e-07, -1.114897e-05, 1.101305e-06)
                 3549      |      (7.422912e-07, 8.695765e-07, -1.107281e-05, 1.270760e-06)
                 3550      |      (6.716414e-07, 8.449153e-07, -1.096984e-05, 1.453909e-06)
                 3551      |      (5.775085e-07, 8.114995e-07, -1.083211e-05, 1.643707e-06)
                 3552      |      (4.541894e-07, 7.666669e-07, -1.065071e-05, 1.827069e-06)
                 3553      |      (2.964986e-07, 7.073320e-07, -1.041685e-05, 1.982174e-06)
                 3554      |      (1.018463e-07, 6.302901e-07, -1.012451e-05, 2.075645e-06)
                 3555      |      (-1.260848e-07, 5.329054e-07, -9.775176e-06, 2.060993e-06)
                 3556      |      (-3.715965e-07, 4.144051e-07, -9.385278e-06, 1.881218e-06)
                 3557      |      (-5.997612e-07, 2.779552e-07, -8.996049e-06, 1.480651e-06)
                 3558      |      (-7.505038e-07, 1.334267e-07, -8.682337e-06, 8.331204e-07)
                 3559      |      (-7.396913e-07, 1.924545e-10, -8.551386e-06, -6.605352e-09)
                 3560      |      (7.851981e-07, 7.851981e-07, -1.100181e-05, 1.984303e-10)
                 3561      |      (7.850971e-07, 7.851476e-07, -1.100174e-05, 1.928372e-08)
                 3562      |      (7.849977e-07, 7.850987e-07, -1.100153e-05, 3.850494e-08)
                 3563      |      (7.846972e-07, 7.850143e-07, -1.100117e-05, 5.772358e-08)
                 3564      |      (7.843964e-07, 7.848971e-07, -1.100068e-05, 7.695251e-08)
                 3565      |      (7.838939e-07, 7.847469e-07, -1.100004e-05, 9.616415e-08)
                 3566      |      (7.833852e-07, 7.845626e-07, -1.099926e-05, 1.153724e-07)
                 3567      |      (7.826891e-07, 7.843447e-07, -1.099834e-05, 1.345570e-07)
                 3568      |      (7.819878e-07, 7.840941e-07, -1.099727e-05, 1.537330e-07)
                 3569      |      (7.810847e-07, 7.838097e-07, -1.099607e-05, 1.728783e-07)
                 3570      |      (7.801839e-07, 7.834922e-07, -1.099472e-05, 1.920141e-07)
                 3571      |      (7.790812e-07, 7.831413e-07, -1.099324e-05, 2.111080e-07)
                 3572      |      (7.779736e-07, 7.827570e-07, -1.099161e-05, 2.301897e-07)
                 3573      |      (7.766796e-07, 7.823391e-07, -1.098985e-05, 2.492254e-07)
                 3574      |      (7.753805e-07, 7.818888e-07, -1.098794e-05, 2.682450e-07)
                 3575      |      (7.738816e-07, 7.814047e-07, -1.098589e-05, 2.872097e-07)
                 3576      |      (7.723852e-07, 7.808878e-07, -1.098370e-05, 3.061586e-07)
                 3577      |      (7.706890e-07, 7.803377e-07, -1.098138e-05, 3.250414e-07)
                 3578      |      (7.689884e-07, 7.797546e-07, -1.097891e-05, 3.439050e-07)
                 3579      |      (7.671039e-07, 7.791381e-07, -1.097631e-05, 3.627004e-07)
                 3580      |      (7.652143e-07, 7.784896e-07, -1.097357e-05, 3.814725e-07)
                 3581      |      (7.631282e-07, 7.778075e-07, -1.097069e-05, 4.001657e-07)
                 3582      |      (7.610447e-07, 7.770929e-07, -1.096767e-05, 4.188369e-07)
                 3583      |      (7.587647e-07, 7.763457e-07, -1.096451e-05, 4.374182e-07)
                 3584      |      (7.564805e-07, 7.755656e-07, -1.096122e-05, 4.559723e-07)
                 3585      |      (7.540161e-07, 7.747526e-07, -1.095779e-05, 4.744363e-07)
                 3586      |      (7.515463e-07, 7.739081e-07, -1.095423e-05, 4.928666e-07)
                 3587      |      (7.488844e-07, 7.730302e-07, -1.095053e-05, 5.111946e-07)
                 3588      |      (7.462239e-07, 7.721204e-07, -1.094669e-05, 5.294821e-07)
                 3589      |      (7.433714e-07, 7.711784e-07, -1.094273e-05, 5.476567e-07)
                 3590      |      (7.405891e-07, 7.702052e-07, -1.093862e-05, 5.659844e-07)
                 3591      |      (7.321593e-07, 7.674311e-07, -1.092698e-05, 6.140381e-07)
                 3592      |      (7.236195e-07, 7.644338e-07, -1.091437e-05, 6.619598e-07)
                 3593      |      (7.119127e-07, 7.606034e-07, -1.089833e-05, 7.171129e-07)
                 3594      |      (7.001757e-07, 7.564677e-07, -1.088099e-05, 7.719239e-07)
                 3595      |      (6.841530e-07, 7.511905e-07, -1.085899e-05, 8.344002e-07)
                 3596      |      (6.680871e-07, 7.455000e-07, -1.083525e-05, 8.963092e-07)
                 3597      |      (6.462869e-07, 7.382522e-07, -1.080521e-05, 9.659114e-07)
                 3598      |      (6.244215e-07, 7.304528e-07, -1.077289e-05, 1.034564e-06)
                 3599      |      (5.950092e-07, 7.205433e-07, -1.073214e-05, 1.110157e-06)
                 3600      |      (5.654976e-07, 7.099108e-07, -1.068852e-05, 1.184202e-06)
                 3601      |      (5.262743e-07, 6.964473e-07, -1.063377e-05, 1.263137e-06)
                 3602      |      (4.869084e-07, 6.820582e-07, -1.057554e-05, 1.339601e-06)
                 3603      |      (4.354624e-07, 6.639294e-07, -1.050298e-05, 1.416839e-06)
                 3604      |      (3.838101e-07, 6.446569e-07, -1.042650e-05, 1.490231e-06)
                 3605      |      (3.179254e-07, 6.205400e-07, -1.033215e-05, 1.557237e-06)
                 3606      |      (2.517380e-07, 5.951002e-07, -1.023398e-05, 1.618431e-06)
                 3607      |      (1.702448e-07, 5.635670e-07, -1.011462e-05, 1.661927e-06)
                 3608      |      (8.832224e-08, 5.306596e-07, -9.992703e-06, 1.696994e-06)
                 3609      |      (-7.358602e-09, 4.904140e-07, -9.847624e-06, 1.698143e-06)
                 3610      |      (-1.036086e-07, 4.490537e-07, -9.703478e-06, 1.687739e-06)
                 3611      |      (-2.070342e-07, 3.994247e-07, -9.537440e-06, 1.622836e-06)
                 3612      |      (-3.111115e-07, 3.495369e-07, -9.379488e-06, 1.543383e-06)
                 3613      |      (-4.077183e-07, 2.913145e-07, -9.206985e-06, 1.388176e-06)
                 3614      |      (-5.048238e-07, 2.346704e-07, -9.054773e-06, 1.217121e-06)
                 3615      |      (-5.693178e-07, 1.712912e-07, -8.904553e-06, 9.579158e-07)
                 3616      |      (-6.334662e-07, 1.127158e-07, -8.792133e-06, 6.860387e-07)
                 3617      |      (-6.309200e-07, 5.156381e-08, -8.708671e-06, 3.402269e-07)
                 3618      |      (-6.255926e-07, 1.232331e-10, -8.682227e-06, -2.062871e-09)
                 3619      |      (6.602726e-07, 6.602726e-07, -1.076194e-05, -6.461927e-11)
                 3620      |      (6.600958e-07, 6.601823e-07, -1.076169e-05, 3.162632e-08)
                 3621      |      (6.595933e-07, 6.600135e-07, -1.076097e-05, 6.325550e-08)
                 3622      |      (6.587586e-07, 6.597342e-07, -1.075976e-05, 9.484375e-08)
                 3623      |      (6.575836e-07, 6.593434e-07, -1.075807e-05, 1.263796e-07)
                 3624      |      (6.560777e-07, 6.588408e-07, -1.075590e-05, 1.578505e-07)
                 3625      |      (6.542415e-07, 6.582272e-07, -1.075325e-05, 1.892382e-07)
                 3626      |      (6.520681e-07, 6.575026e-07, -1.075012e-05, 2.205245e-07)
                 3627      |      (6.495674e-07, 6.566669e-07, -1.074651e-05, 2.516967e-07)
                 3628      |      (6.467402e-07, 6.557210e-07, -1.074243e-05, 2.827366e-07)
                 3629      |      (6.435805e-07, 6.546650e-07, -1.073788e-05, 3.136257e-07)
                 3630      |      (6.400987e-07, 6.534989e-07, -1.073285e-05, 3.443523e-07)
                 3631      |      (6.362962e-07, 6.522238e-07, -1.072736e-05, 3.748991e-07)
                 3632      |      (6.321676e-07, 6.508399e-07, -1.072141e-05, 4.052483e-07)
                 3633      |      (6.277247e-07, 6.493472e-07, -1.071499e-05, 4.353940e-07)
                 3634      |      (6.230619e-07, 6.477492e-07, -1.070812e-05, 4.652952e-07)
                 3635      |      (6.088677e-07, 6.429308e-07, -1.068746e-05, 5.443429e-07)
                 3636      |      (5.892902e-07, 6.362790e-07, -1.065902e-05, 6.348343e-07)
                 3637      |      (5.624854e-07, 6.271190e-07, -1.062004e-05, 7.372559e-07)
                 3638      |      (5.259915e-07, 6.145485e-07, -1.056688e-05, 8.511742e-07)
                 3639      |      (4.767121e-07, 5.973813e-07, -1.049492e-05, 9.745932e-07)
                 3640      |      (4.109277e-07, 5.740927e-07, -1.039851e-05, 1.102950e-06)
                 3641      |      (3.245260e-07, 5.427991e-07, -1.027123e-05, 1.227658e-06)
                 3642      |      (2.136671e-07, 5.012982e-07, -1.010666e-05, 1.334239e-06)
                 3643      |      (7.621834e-08, 4.472711e-07, -9.900154e-06, 1.400298e-06)
                 3644      |      (-8.563415e-08, 3.787546e-07, -9.652214e-06, 1.394225e-06)
                 3645      |      (-2.611780e-07, 2.950573e-07, -9.373956e-06, 1.276617e-06)
                 3646      |      (-4.256775e-07, 1.982679e-07, -9.094516e-06, 1.008090e-06)
                 3647      |      (-5.355703e-07, 9.532071e-08, -8.868036e-06, 5.688760e-07)
                 3648      |      (-5.289707e-07, 1.367746e-10, -8.773151e-06, -4.644743e-09)
                 3649      |      (5.552079e-07, 5.552079e-07, -1.052128e-05, 1.321263e-10)
                 3650      |      (5.551373e-07, 5.551726e-07, -1.052123e-05, 1.279139e-08)
                 3651      |      (5.550679e-07, 5.551383e-07, -1.052108e-05, 2.554095e-08)
                 3652      |      (5.548584e-07, 5.550795e-07, -1.052084e-05, 3.828915e-08)
                 3653      |      (5.546486e-07, 5.549978e-07, -1.052049e-05, 5.104426e-08)
                 3654      |      (5.542984e-07, 5.548931e-07, -1.052004e-05, 6.378800e-08)
                 3655      |      (5.539439e-07, 5.547645e-07, -1.051949e-05, 7.652963e-08)
                 3656      |      (5.534584e-07, 5.546127e-07, -1.051884e-05, 8.925616e-08)
                 3657      |      (5.529694e-07, 5.544379e-07, -1.051810e-05, 1.019766e-07)
                 3658      |      (5.523397e-07, 5.542397e-07, -1.051725e-05, 1.146778e-07)
                 3659      |      (5.517116e-07, 5.540183e-07, -1.051631e-05, 1.273725e-07)
                 3660      |      (5.509427e-07, 5.537736e-07, -1.051526e-05, 1.400401e-07)
                 3661      |      (5.501706e-07, 5.535057e-07, -1.051412e-05, 1.526996e-07)
                 3662      |      (5.492681e-07, 5.532143e-07, -1.051288e-05, 1.653298e-07)
                 3663      |      (5.483622e-07, 5.529003e-07, -1.051154e-05, 1.779489e-07)
                 3664      |      (5.473169e-07, 5.525627e-07, -1.051010e-05, 1.905331e-07)
                 3665      |      (5.462734e-07, 5.522023e-07, -1.050856e-05, 2.031067e-07)
                 3666      |      (5.450904e-07, 5.518188e-07, -1.050693e-05, 2.156376e-07)
                 3667      |      (5.439046e-07, 5.514121e-07, -1.050519e-05, 2.281557e-07)
                 3668      |      (5.425901e-07, 5.509822e-07, -1.050337e-05, 2.406302e-07)
                 3669      |      (5.412721e-07, 5.505300e-07, -1.050144e-05, 2.530888e-07)
                 3670      |      (5.398170e-07, 5.500542e-07, -1.049941e-05, 2.654973e-07)
                 3671      |      (5.383636e-07, 5.495559e-07, -1.049729e-05, 2.778907e-07)
                 3672      |      (5.367731e-07, 5.490348e-07, -1.049508e-05, 2.902263e-07)
                 3673      |      (5.351799e-07, 5.484907e-07, -1.049276e-05, 3.025436e-07)
                 3674      |      (5.334603e-07, 5.479237e-07, -1.049035e-05, 3.148035e-07)
                 3675      |      (5.317372e-07, 5.473346e-07, -1.048785e-05, 3.270402e-07)
                 3676      |      (5.298798e-07, 5.467223e-07, -1.048525e-05, 3.392118e-07)
                 3677      |      (5.280235e-07, 5.460876e-07, -1.048255e-05, 3.513559e-07)
                 3678      |      (5.260330e-07, 5.454305e-07, -1.047976e-05, 3.634275e-07)
                 3679      |      (5.240934e-07, 5.447517e-07, -1.047688e-05, 3.755995e-07)
                 3680      |      (5.182073e-07, 5.428164e-07, -1.046869e-05, 4.075280e-07)
                 3681      |      (5.122478e-07, 5.407251e-07, -1.045982e-05, 4.393658e-07)
                 3682      |      (5.040717e-07, 5.380523e-07, -1.044854e-05, 4.760394e-07)
                 3683      |      (4.958771e-07, 5.351658e-07, -1.043634e-05, 5.124771e-07)
                 3684      |      (4.846799e-07, 5.314821e-07, -1.042085e-05, 5.540608e-07)
                 3685      |      (4.734560e-07, 5.275089e-07, -1.040414e-05, 5.952538e-07)
                 3686      |      (4.582084e-07, 5.224473e-07, -1.038298e-05, 6.416455e-07)
                 3687      |      (4.429197e-07, 5.169985e-07, -1.036022e-05, 6.873829e-07)
                 3688      |      (4.223246e-07, 5.100735e-07, -1.033149e-05, 7.378709e-07)
                 3689      |      (4.016654e-07, 5.026400e-07, -1.030073e-05, 7.872905e-07)
                 3690      |      (3.741578e-07, 4.932231e-07, -1.026208e-05, 8.401715e-07)
                 3691      |      (3.465563e-07, 4.831530e-07, -1.022096e-05, 8.913424e-07)
                 3692      |      (3.104017e-07, 4.704579e-07, -1.016967e-05, 9.433377e-07)
                 3693      |      (2.741081e-07, 4.569520e-07, -1.011554e-05, 9.926593e-07)
                 3694      |      (2.276789e-07, 4.400371e-07, -1.004870e-05, 1.038162e-06)
                 3695      |      (1.810400e-07, 4.221775e-07, -9.979047e-06, 1.079601e-06)
                 3696      |      (1.234054e-07, 4.000158e-07, -9.894252e-06, 1.109803e-06)
                 3697      |      (6.546475e-08, 3.768611e-07, -9.807475e-06, 1.134068e-06)
                 3698      |      (-2.511672e-09, 3.485034e-07, -9.704039e-06, 1.136334e-06)
                 3699      |      (-7.090668e-08, 3.193186e-07, -9.601036e-06, 1.130389e-06)
                 3700      |      (-1.447969e-07, 2.842400e-07, -9.482157e-06, 1.088593e-06)
                 3701      |      (-2.191846e-07, 2.489207e-07, -9.368769e-06, 1.036347e-06)
                 3702      |      (-2.886696e-07, 2.076223e-07, -9.244676e-06, 9.336594e-07)
                 3703      |      (-3.585584e-07, 1.673745e-07, -9.134876e-06, 8.194603e-07)
                 3704      |      (-4.053687e-07, 1.222566e-07, -9.026304e-06, 6.458869e-07)
                 3705      |      (-4.519643e-07, 8.049632e-08, -8.944859e-06, 4.630235e-07)
                 3706      |      (-4.505701e-07, 3.683808e-08, -8.884316e-06, 2.297451e-07)
                 3707      |      (-4.471164e-07, 8.831072e-11, -8.865111e-06, -1.385797e-09)
                 3708      |      (4.667622e-07, 4.667622e-07, -1.035484e-05, -4.354906e-11)
                 3709      |      (4.666389e-07, 4.666993e-07, -1.035467e-05, 2.088082e-08)
                 3710      |      (4.662878e-07, 4.665813e-07, -1.035416e-05, 4.176399e-08)
                 3711      |      (4.657044e-07, 4.663862e-07, -1.035331e-05, 6.262028e-08)
                 3712      |      (4.648835e-07, 4.661131e-07, -1.035211e-05, 8.344265e-08)
                 3713      |      (4.638312e-07, 4.657620e-07, -1.035058e-05, 1.042234e-07)
                 3714      |      (4.625479e-07, 4.653332e-07, -1.034871e-05, 1.249499e-07)
                 3715      |      (4.610292e-07, 4.648268e-07, -1.034649e-05, 1.456109e-07)
                 3716      |      (4.592815e-07, 4.642428e-07, -1.034394e-05, 1.661983e-07)
                 3717      |      (4.573054e-07, 4.635818e-07, -1.034106e-05, 1.866999e-07)
                 3718      |      (4.550970e-07, 4.628438e-07, -1.033784e-05, 2.071039e-07)
                 3719      |      (4.526632e-07, 4.620287e-07, -1.033429e-05, 2.274030e-07)
                 3720      |      (4.500048e-07, 4.611376e-07, -1.033040e-05, 2.475855e-07)
                 3721      |      (4.471185e-07, 4.601703e-07, -1.032619e-05, 2.676401e-07)
                 3722      |      (4.440121e-07, 4.591269e-07, -1.032166e-05, 2.875633e-07)
                 3723      |      (4.407507e-07, 4.580097e-07, -1.031680e-05, 3.073253e-07)
                 3724      |      (4.308239e-07, 4.546409e-07, -1.030218e-05, 3.595886e-07)
                 3725      |      (4.171262e-07, 4.499893e-07, -1.028206e-05, 4.194527e-07)
                 3726      |      (3.983624e-07, 4.435817e-07, -1.025446e-05, 4.872633e-07)
                 3727      |      (3.727985e-07, 4.347847e-07, -1.021681e-05, 5.627709e-07)
                 3728      |      (3.382456e-07, 4.227639e-07, -1.016579e-05, 6.447100e-07)
                 3729      |      (2.920609e-07, 4.064441e-07, -1.009736e-05, 7.301359e-07)
                 3730      |      (2.312968e-07, 3.844916e-07, -1.000688e-05, 8.134535e-07)
                 3731      |      (1.531536e-07, 3.553386e-07, -9.889641e-06, 8.851583e-07)
                 3732      |      (5.597753e-08, 3.173188e-07, -9.742146e-06, 9.304299e-07)
                 3733      |      (-5.888859e-08, 2.689952e-07, -9.564482e-06, 9.281597e-07)
                 3734      |      (-1.840588e-07, 2.098080e-07, -9.364328e-06, 8.517353e-07)
                 3735      |      (-3.020194e-07, 1.411608e-07, -9.162489e-06, 6.741412e-07)
                 3736      |      (-3.814167e-07, 6.793673e-08, -8.998264e-06, 3.812570e-07)
                 3737      |      (-3.772766e-07, 9.624595e-11, -8.929286e-06, -3.270942e-09)
                 3738      |      (3.907428e-07, 3.907428e-07, -1.018806e-05, 9.257690e-11)
                 3739      |      (3.906929e-07, 3.907178e-07, -1.018803e-05, 8.393201e-09)
                 3740      |      (3.906444e-07, 3.906936e-07, -1.018792e-05, 1.675679e-08)
                 3741      |      (3.904984e-07, 3.906527e-07, -1.018774e-05, 2.511989e-08)
                 3742      |      (3.903520e-07, 3.905956e-07, -1.018749e-05, 3.348797e-08)
                 3743      |      (3.901079e-07, 3.905226e-07, -1.018717e-05, 4.184851e-08)
                 3744      |      (3.898614e-07, 3.904330e-07, -1.018678e-05, 5.020773e-08)
                 3745      |      (3.895223e-07, 3.903272e-07, -1.018632e-05, 5.855765e-08)
                 3746      |      (3.891813e-07, 3.902053e-07, -1.018579e-05, 6.690291e-08)
                 3747      |      (3.887423e-07, 3.900671e-07, -1.018519e-05, 7.523662e-08)
                 3748      |      (3.883043e-07, 3.899127e-07, -1.018451e-05, 8.356567e-08)
                 3749      |      (3.877682e-07, 3.897421e-07, -1.018377e-05, 9.187735e-08)
                 3750      |      (3.872305e-07, 3.895553e-07, -1.018295e-05, 1.001835e-07)
                 3751      |      (3.866006e-07, 3.893522e-07, -1.018207e-05, 1.084715e-07)
                 3752      |      (3.859688e-07, 3.891332e-07, -1.018111e-05, 1.167512e-07)
                 3753      |      (3.852400e-07, 3.888978e-07, -1.018009e-05, 1.250097e-07)
                 3754      |      (3.845122e-07, 3.886465e-07, -1.017899e-05, 1.332604e-07)
                 3755      |      (3.836874e-07, 3.883791e-07, -1.017782e-05, 1.414841e-07)
                 3756      |      (3.828610e-07, 3.880955e-07, -1.017659e-05, 1.496988e-07)
                 3757      |      (3.819437e-07, 3.877957e-07, -1.017528e-05, 1.578866e-07)
                 3758      |      (3.810244e-07, 3.874803e-07, -1.017391e-05, 1.660627e-07)
                 3759      |      (3.800097e-07, 3.871486e-07, -1.017247e-05, 1.742079e-07)
                 3760      |      (3.789959e-07, 3.868011e-07, -1.017095e-05, 1.823423e-07)
                 3761      |      (3.778867e-07, 3.864377e-07, -1.016937e-05, 1.904402e-07)
                 3762      |      (3.767760e-07, 3.860583e-07, -1.016772e-05, 1.985251e-07)
                 3763      |      (3.755760e-07, 3.856628e-07, -1.016600e-05, 2.065745e-07)
                 3764      |      (3.743739e-07, 3.852520e-07, -1.016422e-05, 2.146072e-07)
                 3765      |      (3.730784e-07, 3.848250e-07, -1.016236e-05, 2.225996e-07)
                 3766      |      (3.717834e-07, 3.843823e-07, -1.016044e-05, 2.305724e-07)
                 3767      |      (3.703949e-07, 3.839240e-07, -1.015845e-05, 2.384996e-07)
                 3768      |      (3.690454e-07, 3.834506e-07, -1.015639e-05, 2.464934e-07)
                 3769      |      (3.649346e-07, 3.821009e-07, -1.015055e-05, 2.674652e-07)
                 3770      |      (3.607785e-07, 3.806420e-07, -1.014422e-05, 2.883716e-07)
                 3771      |      (3.550702e-07, 3.787776e-07, -1.013617e-05, 3.124796e-07)
                 3772      |      (3.493532e-07, 3.767635e-07, -1.012746e-05, 3.364139e-07)
                 3773      |      (3.415325e-07, 3.741935e-07, -1.011641e-05, 3.637718e-07)
                 3774      |      (3.336991e-07, 3.714203e-07, -1.010448e-05, 3.908426e-07)
                 3775      |      (3.230435e-07, 3.678878e-07, -1.008936e-05, 4.213996e-07)
                 3776      |      (3.123670e-07, 3.640835e-07, -1.007310e-05, 4.514763e-07)
                 3777      |      (2.979636e-07, 3.592484e-07, -1.005257e-05, 4.847892e-07)
                 3778      |      (2.835254e-07, 3.540558e-07, -1.003058e-05, 5.173172e-07)
                 3779      |      (2.642681e-07, 3.474770e-07, -1.000294e-05, 5.523000e-07)
                 3780      |      (2.449577e-07, 3.404379e-07, -9.973517e-06, 5.860257e-07)
                 3781      |      (2.196124e-07, 3.315620e-07, -9.936790e-06, 6.205658e-07)
                 3782      |      (1.941845e-07, 3.221128e-07, -9.898011e-06, 6.531375e-07)
                 3783      |      (1.615778e-07, 3.102742e-07, -9.850082e-06, 6.835946e-07)
                 3784      |      (1.288393e-07, 2.977645e-07, -9.800092e-06, 7.110520e-07)
                 3785      |      (8.826839e-08, 2.822326e-07, -9.739174e-06, 7.316622e-07)
                 3786      |      (4.749451e-08, 2.659896e-07, -9.676757e-06, 7.478740e-07)
                 3787      |      (-4.980844e-10, 2.460811e-07, -9.602274e-06, 7.502959e-07)
                 3788      |      (-4.878364e-08, 2.255699e-07, -9.527983e-06, 7.466061e-07)
                 3789      |      (-1.011415e-07, 2.008914e-07, -9.442137e-06, 7.200712e-07)
                 3790      |      (-1.538689e-07, 1.760142e-07, -9.360095e-06, 6.857189e-07)
                 3791      |      (-2.033200e-07, 1.468902e-07, -9.270202e-06, 6.188052e-07)
                 3792      |      (-2.530962e-07, 1.184740e-07, -9.190479e-06, 5.432438e-07)
                 3793      |      (-2.866008e-07, 8.657855e-08, -9.111592e-06, 4.288697e-07)
                 3794      |      (-3.200125e-07, 5.702914e-08, -9.052255e-06, 3.075464e-07)
                 3795      |      (-3.192028e-07, 2.610308e-08, -9.008197e-06, 1.526820e-07)
                 3796      |      (-3.169244e-07, 6.456212e-11, -8.994127e-06, -9.453999e-10)
                 3797      |      (3.241646e-07, 3.241646e-07, -1.006605e-05, -3.494285e-11)
                 3798      |      (3.240802e-07, 3.241217e-07, -1.006592e-05, 1.380432e-08)
                 3799      |      (3.238381e-07, 3.240404e-07, -1.006556e-05, 2.761198e-08)
                 3800      |      (3.234353e-07, 3.239058e-07, -1.006495e-05, 4.140120e-08)
                 3801      |      (3.228700e-07, 3.237176e-07, -1.006410e-05, 5.516831e-08)
                 3802      |      (3.221446e-07, 3.234755e-07, -1.006301e-05, 6.890874e-08)
                 3803      |      (3.212594e-07, 3.231799e-07, -1.006168e-05, 8.261349e-08)
                 3804      |      (3.202130e-07, 3.228308e-07, -1.006010e-05, 9.627551e-08)
                 3805      |      (3.190081e-07, 3.224282e-07, -1.005829e-05, 1.098901e-07)
                 3806      |      (3.176452e-07, 3.219725e-07, -1.005623e-05, 1.234485e-07)
                 3807      |      (3.161232e-07, 3.214637e-07, -1.005394e-05, 1.369432e-07)
                 3808      |      (3.144451e-07, 3.209019e-07, -1.005141e-05, 1.503702e-07)
                 3809      |      (3.126116e-07, 3.202874e-07, -1.004865e-05, 1.637209e-07)
                 3810      |      (3.106219e-07, 3.196205e-07, -1.004565e-05, 1.769882e-07)
                 3811      |      (3.084796e-07, 3.189011e-07, -1.004242e-05, 1.901708e-07)
                 3812      |      (3.062278e-07, 3.181308e-07, -1.003896e-05, 2.032419e-07)
                 3813      |      (2.993820e-07, 3.158077e-07, -1.002855e-05, 2.378308e-07)
                 3814      |      (2.899316e-07, 3.125996e-07, -1.001422e-05, 2.774655e-07)
                 3815      |      (2.769817e-07, 3.081794e-07, -9.994551e-06, 3.223873e-07)
                 3816      |      (2.593309e-07, 3.021095e-07, -9.967706e-06, 3.724482e-07)
                 3817      |      (2.354596e-07, 2.938120e-07, -9.931316e-06, 4.268367e-07)
                 3818      |      (2.035263e-07, 2.825414e-07, -9.882468e-06, 4.836385e-07)
                 3819      |      (1.614665e-07, 2.673709e-07, -9.817814e-06, 5.391901e-07)
                 3820      |      (1.072989e-07, 2.472067e-07, -9.733932e-06, 5.872334e-07)
                 3821      |      (3.981062e-08, 2.208797e-07, -9.628220e-06, 6.179559e-07)
                 3822      |      (-4.015564e-08, 1.873703e-07, -9.500615e-06, 6.172898e-07)
