

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                  597      |      (-2.377915e-06, 6.543300e-07, -1.119543e-06, 3.993051e-06)
                  598      |      (-2.294655e-06, 2.313271e-08, -5.083876e-07, -1.338180e-07)
                  599      |      (5.765594e-06, 5.765594e-06, -1.887602e-05, -1.794804e-09)
                  600      |      (5.733988e-06, 5.749536e-06, -1.882600e-05, 1.420630e-06)
                  601      |      (5.643373e-06, 5.719066e-06, -1.867725e-05, 2.820918e-06)
                  602      |      (5.494483e-06, 5.669069e-06, -1.843275e-05, 4.180198e-06)
                  603      |      (5.291062e-06, 5.599966e-06, -1.809702e-05, 5.480862e-06)
                  604      |      (5.058976e-06, 5.514975e-06, -1.767805e-05, 6.749779e-06)
                  605      |      (3.695082e-06, 5.027509e-06, -1.540200e-05, 1.072520e-05)
                  606      |      (7.018799e-07, 3.810880e-06, -1.029747e-05, 1.331411e-05)
                  607      |      (-2.280630e-06, 1.750145e-06, -3.546458e-06, 8.638463e-06)
                  608      |      (-2.261569e-06, 2.090219e-08, -6.647761e-07, -1.042088e-07)
                  609      |      (5.179006e-06, 5.179006e-06, -1.712753e-05, 4.643057e-09)
                  610      |      (5.165577e-06, 5.172291e-06, -1.711760e-05, 6.165216e-07)
                  611      |      (5.152576e-06, 5.165766e-06, -1.708673e-05, 1.231362e-06)
                  612      |      (5.114981e-06, 5.155066e-06, -1.703602e-05, 1.839664e-06)
                  613      |      (5.076679e-06, 5.140249e-06, -1.696475e-05, 2.445734e-06)
                  614      |      (5.014519e-06, 5.121334e-06, -1.687418e-05, 3.038781e-06)
                  615      |      (4.952158e-06, 5.098331e-06, -1.676383e-05, 3.628323e-06)
                  616      |      (4.867120e-06, 5.071379e-06, -1.663526e-05, 4.198584e-06)
                  617      |      (4.781434e-06, 5.040523e-06, -1.648803e-05, 4.762184e-06)
                  618      |      (4.674810e-06, 5.005789e-06, -1.632277e-05, 5.301398e-06)
                  619      |      (4.584724e-06, 4.968898e-06, -1.614028e-05, 5.874404e-06)
                  620      |      (4.029905e-06, 4.784838e-06, -1.528842e-05, 7.662501e-06)
                  621      |      (3.431355e-06, 4.557582e-06, -1.424609e-05, 9.412761e-06)
                  622      |      (2.178955e-06, 4.062836e-06, -1.209393e-05, 1.087736e-05)
                  623      |      (8.079343e-07, 3.509396e-06, -9.872737e-06, 1.203386e-05)
                  624      |      (-6.948132e-07, 2.526941e-06, -6.259746e-06, 1.045820e-05)
                  625      |      (-2.064699e-06, 1.658999e-06, -3.683915e-06, 8.245384e-06)
                  626      |      (-2.149952e-06, 6.121671e-07, -1.445770e-06, 3.755539e-06)
                  627      |      (-2.221076e-06, 1.908983e-08, -8.096922e-07, -7.585367e-08)
                  628      |      (4.663125e-06, 4.663125e-06, -1.579471e-05, -1.253493e-09)
                  629      |      (4.640800e-06, 4.651784e-06, -1.575953e-05, 1.077907e-06)
                  630      |      (4.576701e-06, 4.630237e-06, -1.565478e-05, 2.142604e-06)
                  631      |      (4.471148e-06, 4.594827e-06, -1.548223e-05, 3.180648e-06)
                  632      |      (4.326243e-06, 4.545791e-06, -1.524468e-05, 4.180116e-06)
                  633      |      (4.162071e-06, 4.485328e-06, -1.494665e-05, 5.159308e-06)
                  634      |      (3.178264e-06, 4.135224e-06, -1.330529e-05, 8.333980e-06)
                  635      |      (8.653203e-07, 3.229713e-06, -9.438586e-06, 1.088028e-05)
                  636      |      (-1.865829e-06, 1.569304e-06, -3.773664e-06, 7.781074e-06)
                  637      |      (-2.156234e-06, 1.726691e-08, -9.689153e-07, -5.685491e-08)
                  638      |      (4.205279e-06, 4.205279e-06, -1.445773e-05, 2.953810e-09)
                  639      |      (4.195654e-06, 4.200466e-06, -1.445063e-05, 4.719462e-07)
                  640      |      (4.186370e-06, 4.195791e-06, -1.442857e-05, 9.428226e-07)
                  641      |      (4.159383e-06, 4.188129e-06, -1.439227e-05, 1.409339e-06)
                  642      |      (4.131943e-06, 4.177500e-06, -1.434125e-05, 1.874414e-06)
                  643      |      (4.087256e-06, 4.163935e-06, -1.427633e-05, 2.330866e-06)
                  644      |      (4.042442e-06, 4.147414e-06, -1.419716e-05, 2.784857e-06)
                  645      |      (3.981065e-06, 4.128040e-06, -1.410474e-05, 3.226149e-06)
                  646      |      (3.919570e-06, 4.105825e-06, -1.399875e-05, 3.663266e-06)
                  647      |      (3.842598e-06, 4.080855e-06, -1.387999e-05, 4.084248e-06)
                  648      |      (3.778447e-06, 4.054345e-06, -1.374849e-05, 4.527314e-06)
                  649      |      (3.370393e-06, 3.920947e-06, -1.312934e-05, 5.953855e-06)
                  650      |      (2.937096e-06, 3.755140e-06, -1.236276e-05, 7.360019e-06)
                  651      |      (1.970391e-06, 3.388528e-06, -1.075145e-05, 8.694754e-06)
                  652      |      (9.028100e-07, 2.969157e-06, -9.028399e-06, 9.827276e-06)
                  653      |      (-4.177416e-07, 2.192965e-06, -6.088297e-06, 8.884116e-06)
                  654      |      (-1.681548e-06, 1.476886e-06, -3.865627e-06, 7.357608e-06)
                  655      |      (-1.913641e-06, 5.605891e-07, -1.748971e-06, 3.454801e-06)
                  656      |      (-2.088781e-06, 1.559962e-08, -1.120784e-06, -3.485940e-08)
                  657      |      (3.799107e-06, 3.799107e-06, -1.342078e-05, -6.368877e-10)
                  658      |      (3.782916e-06, 3.790885e-06, -1.339542e-05, 8.317006e-07)
                  659      |      (3.736409e-06, 3.775259e-06, -1.331975e-05, 1.654485e-06)
                  660      |      (3.659645e-06, 3.749541e-06, -1.319487e-05, 2.459356e-06)
                  661      |      (3.553857e-06, 3.713861e-06, -1.302249e-05, 3.238230e-06)
                  662      |      (3.434615e-06, 3.669760e-06, -1.280522e-05, 4.003207e-06)
                  663      |      (2.710343e-06, 3.412549e-06, -1.159680e-05, 6.549866e-06)
                  664      |      (9.110715e-07, 2.727872e-06, -8.633833e-06, 8.891210e-06)
                  665      |      (-1.516006e-06, 1.387929e-06, -3.919562e-06, 6.895858e-06)
                  666      |      (-2.004252e-06, 1.414790e-08, -1.276255e-06, -2.360966e-08)
                  667      |      (3.436099e-06, 3.436099e-06, -1.238135e-05, 2.525870e-09)
                  668      |      (3.429010e-06, 3.432554e-06, -1.237602e-05, 3.669172e-07)
                  669      |      (3.422173e-06, 3.429112e-06, -1.235989e-05, 7.329270e-07)
                  670      |      (3.402384e-06, 3.423481e-06, -1.233324e-05, 1.096069e-06)
                  671      |      (3.382270e-06, 3.415686e-06, -1.229594e-05, 1.458262e-06)
                  672      |      (3.349477e-06, 3.405731e-06, -1.224836e-05, 1.814540e-06)
                  673      |      (3.316540e-06, 3.393613e-06, -1.219042e-05, 2.169142e-06)
                  674      |      (3.271432e-06, 3.379380e-06, -1.212257e-05, 2.514778e-06)
                  675      |      (3.226158e-06, 3.363067e-06, -1.204483e-05, 2.858114e-06)
                  676      |      (3.169368e-06, 3.344691e-06, -1.195714e-05, 3.189337e-06)
                  677      |      (3.122147e-06, 3.325220e-06, -1.186018e-05, 3.536082e-06)
                  678      |      (2.816335e-06, 3.226239e-06, -1.140058e-05, 4.681249e-06)
                  679      |      (2.496867e-06, 3.102870e-06, -1.082714e-05, 5.815081e-06)
                  680      |      (1.743429e-06, 2.826521e-06, -9.603597e-06, 6.989736e-06)
                  681      |      (9.078851e-07, 2.504596e-06, -8.256317e-06, 8.030061e-06)
                  682      |      (-2.297980e-07, 1.888140e-06, -5.870182e-06, 7.504676e-06)
                  683      |      (-1.362740e-06, 1.298797e-06, -3.976669e-06, 6.473061e-06)
                  684      |      (-1.682495e-06, 5.046592e-07, -2.023955e-06, 3.120158e-06)
                  685      |      (-1.920374e-06, 1.267225e-08, -1.427792e-06, -6.509572e-09)
                  686      |      (3.111762e-06, 3.111762e-06, -1.156390e-05, -1.244876e-09)
                  687      |      (3.099753e-06, 3.105665e-06, -1.154502e-05, 6.503453e-07)
                  688      |      (3.065153e-06, 3.094036e-06, -1.148905e-05, 1.294748e-06)
                  689      |      (3.008058e-06, 3.074896e-06, -1.139659e-05, 1.926915e-06)
                  690      |      (2.929388e-06, 3.048339e-06, -1.126899e-05, 2.540975e-06)
                  691      |      (2.841612e-06, 3.015571e-06, -1.110852e-05, 3.145564e-06)
                  692      |      (2.297248e-06, 2.822888e-06, -1.020111e-05, 5.198559e-06)
                  693      |      (8.879056e-07, 2.298132e-06, -7.907007e-06, 7.269708e-06)
                  694      |      (-1.227044e-06, 1.214107e-06, -4.005115e-06, 6.035550e-06)
                  695      |      (-1.826073e-06, 1.153125e-08, -1.574894e-06, -2.652998e-10)
                  696      |      (2.820440e-06, 2.820440e-06, -1.074429e-05, -2.263843e-10)
                  697      |      (2.815136e-06, 2.817788e-06, -1.074072e-05, 2.881327e-07)
                  698      |      (2.810143e-06, 2.815216e-06, -1.072862e-05, 5.762250e-07)
                  699      |      (2.795219e-06, 2.811042e-06, -1.070891e-05, 8.620184e-07)
                  700      |      (2.780133e-06, 2.805169e-06, -1.068078e-05, 1.147052e-06)
                  701      |      (2.755334e-06, 2.797709e-06, -1.064520e-05, 1.427969e-06)
                  702      |      (2.730476e-06, 2.788556e-06, -1.060140e-05, 1.707662e-06)
                  703      |      (2.696108e-06, 2.777821e-06, -1.055036e-05, 1.981546e-06)
                  704      |      (2.662070e-06, 2.765445e-06, -1.049139e-05, 2.253663e-06)
                  705      |      (2.619007e-06, 2.751595e-06, -1.042601e-05, 2.519424e-06)
                  706      |      (2.585685e-06, 2.736897e-06, -1.035308e-05, 2.793052e-06)
                  707      |      (2.351870e-06, 2.662744e-06, -1.000872e-05, 3.716034e-06)
                  708      |      (2.110688e-06, 2.568802e-06, -9.569615e-06, 4.633753e-06)
                  709      |      (1.520868e-06, 2.357774e-06, -8.631770e-06, 5.649069e-06)
                  710      |      (8.619916e-07, 2.107927e-06, -7.571076e-06, 6.566029e-06)
                  711      |      (-1.062410e-07, 1.615506e-06, -5.632422e-06, 6.313251e-06)
                  712      |      (-1.101447e-06, 1.130905e-06, -4.037652e-06, 5.634780e-06)
                  713      |      (-1.464610e-06, 4.481277e-07, -2.268865e-06, 2.773821e-06)
                  714      |      (-1.734503e-06, 1.025131e-08, -1.720439e-06, 1.349000e-08)
                  715      |      (2.558625e-06, 2.558625e-06, -1.009219e-05, 2.166545e-09)
                  716      |      (2.549698e-06, 2.554101e-06, -1.007872e-05, 5.146545e-07)
                  717      |      (2.523805e-06, 2.545452e-06, -1.003680e-05, 1.024141e-06)
                  718      |      (2.480804e-06, 2.531098e-06, -9.967285e-06, 1.524778e-06)
                  719      |      (2.420749e-06, 2.511087e-06, -9.870600e-06, 2.012435e-06)
                  720      |      (2.353102e-06, 2.486087e-06, -9.746484e-06, 2.495864e-06)
                  721      |      (1.938480e-06, 2.339505e-06, -9.053501e-06, 4.150458e-06)
                  722      |      (8.306705e-07, 1.932401e-06, -7.269054e-06, 5.944783e-06)
                  723      |      (-9.916496e-07, 1.052290e-06, -4.049502e-06, 5.236559e-06)
                  724      |      (-1.638596e-06, 9.342672e-09, -1.856038e-06, 1.703490e-08)
                  725      |      (2.321895e-06, 2.321895e-06, -9.352925e-06, 7.821596e-09)
                  726      |      (2.317999e-06, 2.319947e-06, -9.349972e-06, 2.289819e-07)
                  727      |      (2.313905e-06, 2.318041e-06, -9.341023e-06, 4.554278e-07)
                  728      |      (2.302736e-06, 2.314754e-06, -9.326346e-06, 6.806074e-07)
                  729      |      (2.291277e-06, 2.310348e-06, -9.305749e-06, 9.056734e-07)
                  730      |      (2.272823e-06, 2.304667e-06, -9.279552e-06, 1.127891e-06)
                  731      |      (2.254123e-06, 2.297836e-06, -9.247551e-06, 1.348914e-06)
                  732      |      (2.228629e-06, 2.289743e-06, -9.210088e-06, 1.565547e-06)
                  733      |      (2.203130e-06, 2.280533e-06, -9.166970e-06, 1.779826e-06)
                  734      |      (2.171092e-06, 2.270131e-06, -9.118170e-06, 1.987562e-06)
                  735      |      (2.141642e-06, 2.259047e-06, -9.063825e-06, 2.211065e-06)
                  736      |      (1.965294e-06, 2.201592e-06, -8.804334e-06, 2.950491e-06)
                  737      |      (1.778850e-06, 2.130620e-06, -8.475989e-06, 3.689386e-06)
                  738      |      (1.312331e-06, 1.965708e-06, -7.757078e-06, 4.554880e-06)
                  739      |      (7.968722e-07, 1.770616e-06, -6.936584e-06, 5.345647e-06)
                  740      |      (-2.981473e-08, 1.376029e-06, -5.389579e-06, 5.268161e-06)
                  741      |      (-8.901376e-07, 9.754098e-07, -4.038455e-06, 4.850604e-06)
                  742      |      (-1.263793e-06, 3.940540e-07, -2.512815e-06, 2.442642e-06)
                  743      |      (-1.546595e-06, 7.685397e-09, -1.976860e-06, 2.882712e-08)
                  744      |      (1.641746e-06, 1.641746e-06, -7.788625e-06, -5.429822e-09)
                  745      |      (1.636709e-06, 1.639095e-06, -7.780655e-06, 3.072720e-07)
                  746      |      (1.622207e-06, 1.634245e-06, -7.756889e-06, 6.137535e-07)
                  747      |      (1.598115e-06, 1.626201e-06, -7.717524e-06, 9.156923e-07)
                  748      |      (1.564697e-06, 1.614990e-06, -7.662936e-06, 1.211914e-06)
                  749      |      (1.529433e-06, 1.601252e-06, -7.593707e-06, 1.499591e-06)
                  750      |      (1.297560e-06, 1.519071e-06, -7.196372e-06, 2.529823e-06)
                  751      |      (6.409485e-07, 1.283705e-06, -6.125946e-06, 3.767426e-06)
                  752      |      (-6.198862e-07, 7.378181e-07, -4.023877e-06, 3.628442e-06)
                  753      |      (-1.202266e-06, 6.632644e-09, -2.397537e-06, -1.761809e-08)
                  754      |      (1.158652e-06, 1.158652e-06, -6.354477e-06, 6.255556e-09)
                  755      |      (1.157134e-06, 1.157893e-06, -6.353691e-06, 1.033342e-07)
                  756      |      (1.155487e-06, 1.157145e-06, -6.350190e-06, 2.046702e-07)
                  757      |      (1.150984e-06, 1.155826e-06, -6.344759e-06, 3.055821e-07)
                  758      |      (1.146225e-06, 1.154040e-06, -6.336633e-06, 4.066282e-07)
                  759      |      (1.138654e-06, 1.151709e-06, -6.326663e-06, 5.068210e-07)
                  760      |      (1.130863e-06, 1.148906e-06, -6.314043e-06, 6.063636e-07)
                  761      |      (1.120288e-06, 1.145557e-06, -6.299581e-06, 7.046427e-07)
                  762      |      (1.109495e-06, 1.141748e-06, -6.282536e-06, 8.014521e-07)
                  763      |      (1.095992e-06, 1.137395e-06, -6.263594e-06, 8.966431e-07)
                  764      |      (1.083579e-06, 1.132676e-06, -6.242164e-06, 1.000484e-06)
                  765      |      (1.010159e-06, 1.108808e-06, -6.142701e-06, 1.345391e-06)
                  766      |      (9.319871e-07, 1.078922e-06, -6.009740e-06, 1.691468e-06)
                  767      |      (7.281503e-07, 1.009086e-06, -5.722499e-06, 2.150156e-06)
                  768      |      (4.945039e-07, 9.243258e-07, -5.372062e-06, 2.569615e-06)
                  769      |      (6.497827e-08, 7.407457e-07, -4.656667e-06, 2.703042e-06)
                  770      |      (-4.105038e-07, 5.439744e-07, -3.997535e-06, 2.652838e-06)
                  771      |      (-7.052259e-07, 2.282863e-07, -3.073113e-06, 1.394847e-06)
                  772      |      (-9.196797e-07, 2.925307e-09, -2.785926e-06, 4.242829e-08)
                  773      |      (8.257752e-07, 8.257752e-07, -5.703550e-06, -7.183284e-10)
                  774      |      (8.235823e-07, 8.246656e-07, -5.700085e-06, 1.421242e-07)
                  775      |      (8.172691e-07, 8.225371e-07, -5.689982e-06, 2.835656e-07)
                  776      |      (8.068357e-07, 8.190411e-07, -5.673251e-06, 4.234037e-07)
                  777      |      (7.923667e-07, 8.141764e-07, -5.650013e-06, 5.611659e-07)
                  778      |      (7.765263e-07, 8.082037e-07, -5.620483e-06, 6.967814e-07)
                  779      |      (6.733439e-07, 7.720080e-07, -5.448747e-06, 1.186440e-06)
                  780      |      (3.724743e-07, 6.651269e-07, -4.964401e-06, 1.823566e-06)
                  781      |      (-2.912539e-07, 4.003038e-07, -3.923295e-06, 1.929650e-06)
                  782      |      (-6.877081e-07, 3.351595e-09, -2.992769e-06, -2.813857e-09)
                  783      |      (5.861605e-07, 5.861605e-07, -5.025655e-06, 1.511273e-09)
                  784      |      (5.854187e-07, 5.857896e-07, -5.025205e-06, 4.793503e-08)
                  785      |      (5.846894e-07, 5.854271e-07, -5.023616e-06, 9.541768e-08)
                  786      |      (5.826139e-07, 5.848350e-07, -5.021063e-06, 1.427050e-07)
                  787      |      (5.804565e-07, 5.840107e-07, -5.017378e-06, 1.900199e-07)
                  788      |      (5.769545e-07, 5.829512e-07, -5.012753e-06, 2.369452e-07)
                  789      |      (5.733895e-07, 5.816562e-07, -5.007008e-06, 2.836536e-07)
                  790      |      (5.684990e-07, 5.801259e-07, -5.000327e-06, 3.297787e-07)
                  791      |      (5.635122e-07, 5.783649e-07, -4.992545e-06, 3.753257e-07)
                  792      |      (5.572286e-07, 5.763632e-07, -4.983803e-06, 4.200879e-07)
                  793      |      (5.518855e-07, 5.741990e-07, -4.973983e-06, 4.683812e-07)
                  794      |      (5.171529e-07, 5.632086e-07, -4.927258e-06, 6.328981e-07)
                  795      |      (4.825020e-07, 5.492644e-07, -4.865620e-06, 7.983460e-07)
                  796      |      (3.838412e-07, 5.169557e-07, -4.730076e-06, 1.019847e-06)
                  797      |      (2.747989e-07, 4.765065e-07, -4.561699e-06, 1.233369e-06)
                  798      |      (5.705509e-08, 3.888071e-07, -4.219659e-06, 1.335970e-06)
                  799      |      (-2.003942e-07, 2.905425e-07, -3.879140e-06, 1.348108e-06)
                  800      |      (-3.766159e-07, 1.237621e-07, -3.381253e-06, 7.306386e-07)
                  801      |      (-5.035351e-07, 1.245571e-09, -3.226343e-06, 2.484520e-08)
                  802      |      (4.191780e-07, 4.191780e-07, -4.711811e-06, -7.328103e-10)
                  803      |      (4.181402e-07, 4.186439e-07, -4.710232e-06, 6.611694e-08)
                  804      |      (4.151642e-07, 4.176435e-07, -4.705533e-06, 1.320692e-07)
                  805      |      (4.102231e-07, 4.159921e-07, -4.697731e-06, 1.973286e-07)
                  806      |      (4.033641e-07, 4.136895e-07, -4.686876e-06, 2.617704e-07)
                  807      |      (3.960598e-07, 4.108617e-07, -4.673057e-06, 3.246771e-07)
                  808      |      (3.479830e-07, 3.937770e-07, -4.592604e-06, 5.564371e-07)
                  809      |      (2.025549e-07, 3.428238e-07, -4.362069e-06, 8.673414e-07)
                  810      |      (-1.436002e-07, 2.110124e-07, -3.835215e-06, 9.624586e-07)
                  811      |      (-3.708148e-07, 1.710110e-09, -3.332036e-06, -2.247254e-09)
                  812      |      (2.987616e-07, 2.987616e-07, -4.388948e-06, 9.094041e-10)
                  813      |      (2.984161e-07, 2.985889e-07, -4.388738e-06, 2.194948e-08)
                  814      |      (2.980689e-07, 2.984204e-07, -4.387957e-06, 4.361803e-08)
                  815      |      (2.970735e-07, 2.981352e-07, -4.386713e-06, 6.521035e-08)
                  816      |      (2.960400e-07, 2.977429e-07, -4.384901e-06, 8.682105e-08)
                  817      |      (2.943661e-07, 2.972338e-07, -4.382639e-06, 1.082813e-07)
                  818      |      (2.926614e-07, 2.966164e-07, -4.379817e-06, 1.296181e-07)
                  819      |      (2.903211e-07, 2.958825e-07, -4.376546e-06, 1.507321e-07)
                  820      |      (2.879309e-07, 2.950418e-07, -4.372724e-06, 1.714993e-07)
                  821      |      (2.849167e-07, 2.940814e-07, -4.368439e-06, 1.919803e-07)
                  822      |      (2.823671e-07, 2.930514e-07, -4.363614e-06, 2.145506e-07)
                  823      |      (2.657173e-07, 2.877754e-07, -4.340726e-06, 2.911806e-07)
                  824      |      (2.481949e-07, 2.811011e-07, -4.310333e-06, 3.661444e-07)
                  825      |      (1.994246e-07, 2.650257e-07, -4.241924e-06, 4.710379e-07)
                  826      |      (1.465374e-07, 2.452443e-07, -4.156727e-06, 5.732957e-07)
                  827      |      (3.499249e-08, 2.015498e-07, -3.983555e-06, 6.307348e-07)
                  828      |      (-9.955530e-08, 1.519963e-07, -3.805690e-06, 6.420759e-07)
                  829      |      (-1.969451e-07, 6.519217e-08, -3.539305e-06, 3.544358e-07)
                  830      |      (-2.666822e-07, 6.095543e-10, -3.455690e-06, 1.136309e-08)
                  831      |      (2.111982e-07, 2.111982e-07, -4.236138e-06, -1.601131e-10)
                  832      |      (2.106987e-07, 2.109436e-07, -4.235342e-06, 3.019277e-08)
                  833      |      (2.092559e-07, 2.104587e-07, -4.232979e-06, 6.027730e-08)
                  834      |      (2.068618e-07, 2.096586e-07, -4.229054e-06, 9.009232e-08)
                  835      |      (2.035362e-07, 2.085424e-07, -4.223588e-06, 1.196020e-07)
                  836      |      (1.998774e-07, 2.071651e-07, -4.216624e-06, 1.482397e-07)
                  837      |      (1.764441e-07, 1.987914e-07, -4.175723e-06, 2.541730e-07)
                  838      |      (1.055623e-07, 1.739410e-07, -4.058557e-06, 3.990234e-07)
                  839      |      (-7.108043e-08, 1.081740e-07, -3.781830e-06, 4.526379e-07)
                  840      |      (-1.921833e-07, 8.133794e-10, -3.508420e-06, -4.060720e-09)
                  841      |      (1.412235e-07, 1.412235e-07, -4.081654e-06, 4.912586e-10)
                  842      |      (1.410511e-07, 1.411373e-07, -4.081520e-06, 9.843315e-09)
                  843      |      (1.408935e-07, 1.410538e-07, -4.081108e-06, 1.953007e-08)
                  844      |      (1.404220e-07, 1.409224e-07, -4.080428e-06, 2.918729e-08)
                  845      |      (1.399460e-07, 1.407365e-07, -4.079470e-06, 3.884757e-08)
                  846      |      (1.391559e-07, 1.405006e-07, -4.078249e-06, 4.844874e-08)
                  847      |      (1.383641e-07, 1.402095e-07, -4.076753e-06, 5.797135e-08)
                  848      |      (1.372616e-07, 1.398680e-07, -4.074992e-06, 6.740440e-08)
                  849      |      (1.361415e-07, 1.394723e-07, -4.072961e-06, 7.663168e-08)
                  850      |      (1.347172e-07, 1.390232e-07, -4.070652e-06, 8.573870e-08)
                  851      |      (1.338077e-07, 1.385508e-07, -4.068078e-06, 9.614434e-08)
                  852      |      (1.259765e-07, 1.361750e-07, -4.055905e-06, 1.307642e-07)
                  853      |      (1.181695e-07, 1.330787e-07, -4.039971e-06, 1.637089e-07)
                  854      |      (9.509928e-08, 1.257232e-07, -4.003303e-06, 2.122008e-07)
                  855      |      (7.119863e-08, 1.164744e-07, -3.957824e-06, 2.568708e-07)
                  856      |      (1.764868e-08, 9.623049e-08, -3.863173e-06, 2.883537e-07)
                  857      |      (-4.722989e-08, 7.271375e-08, -3.764994e-06, 2.897716e-07)
                  858      |      (-9.405056e-08, 3.129304e-08, -3.618647e-06, 1.656925e-07)
                  859      |      (-1.292397e-07, 4.239878e-10, -3.570113e-06, 1.968934e-09)
                  860      |      (7.663346e-08, 7.663346e-08, -3.978444e-06, -3.287072e-10)
                  861      |      (7.645501e-08, 7.654814e-08, -3.978044e-06, 1.618423e-08)
                  862      |      (7.594797e-08, 7.637606e-08, -3.976872e-06, 3.238285e-08)
                  863      |      (7.511149e-08, 7.609500e-08, -3.974928e-06, 4.843389e-08)
                  864      |      (7.396019e-08, 7.570487e-08, -3.972228e-06, 6.433956e-08)
                  865      |      (7.249968e-08, 7.521811e-08, -3.968813e-06, 7.943151e-08)
                  866      |      (6.399411e-08, 7.220022e-08, -3.948326e-06, 1.363840e-07)
                  867      |      (3.842503e-08, 6.335516e-08, -3.890183e-06, 2.131025e-07)
                  868      |      (-2.522784e-08, 3.966424e-08, -3.750218e-06, 2.425761e-07)
                  869      |      (-6.899475e-08, 1.549845e-10, -3.609772e-06, -6.714360e-09)
                  870      |      (-2.051408e-22, -6.617445e-24, -3.866269e-06, 3.893013e-19)
                  871      |      (1.191140e-22, 2.977850e-23, -3.866262e-06, 7.510188e-09)
                  872      |      (-3.407984e-22, 3.849310e-13, -3.866077e-06, 1.501254e-08)
                  873      |      (1.191140e-22, -5.132414e-13, -3.865827e-06, 2.249637e-08)
                  874      |      (-4.632211e-22, 6.979628e-13, -3.865400e-06, 2.995809e-08)
                  875      |      (1.290402e-22, -4.173757e-13, -3.864917e-06, 3.738432e-08)
                  876      |      (-6.220398e-22, 5.899258e-13, -3.864259e-06, 4.477415e-08)
                  877      |      (1.422751e-22, -3.691921e-13, -3.863536e-06, 5.211197e-08)
                  878      |      (-6.054962e-22, 4.632771e-13, -3.862640e-06, 5.939929e-08)
                  879      |      (1.224227e-22, -2.485106e-13, -3.861645e-06, 6.662317e-08)
                  880      |      (1.912442e-21, 6.947347e-12, -3.860480e-06, 7.378274e-08)
                  881      |      (1.257315e-22, -9.014618e-12, -3.855990e-06, 1.005646e-07)
                  882      |      (1.885972e-22, 1.925214e-11, -3.849104e-06, 1.258718e-07)
                  883      |      (1.191140e-22, -1.665490e-11, -3.833819e-06, 1.651611e-07)
                  884      |      (5.489791e-20, 5.529259e-11, -3.812799e-06, 1.970271e-07)
                  885      |      (-7.285145e-20, -5.706855e-11, -3.778934e-06, 2.243623e-07)
                  886      |      (-1.086295e-20, 1.258171e-10, -3.742723e-06, 2.219131e-07)
                  887      |      (8.762655e-20, -1.106876e-10, -3.668998e-06, 1.284581e-07)
                  888      |      (-1.314357e-19, 1.660314e-10, -3.663539e-06, -2.452822e-19)
            --------------------------------------------------------------------------------------


%-------------------------------------------------------------------------------------------------------%
                                         FEM Program Standard Output
%-------------------------------------------------------------------------------------------------------%

                                            Averaged Nodal Stress (psi.): 

              Nodal Index  |                     Stress (R, TH, Z, RZ) 
            --------------------------------------------------------------------------------------
                  000      |      (-1.200789e+01, -1.200789e+01, -1.510418e+01, -5.475546e-03)
                  001      |      (-1.199438e+01, -1.199330e+01, -1.506437e+01, -9.183904e-03)
                  002      |      (-1.199935e+01, -1.199155e+01, -1.504672e+01, -3.447153e-02)
                  003      |      (-1.199885e+01, -1.200906e+01, -1.510546e+01, -4.501942e-02)
                  004      |      (-1.207001e+01, -1.206137e+01, -1.522947e+01, -6.996594e-02)
                  005      |      (-1.203075e+01, -1.200154e+01, -1.503759e+01, -6.057398e-02)
                  006      |      (-1.236528e+01, -1.211985e+01, -1.506455e+01, -2.610315e-01)
                  007      |      (-1.262372e+01, -1.253411e+01, -1.602128e+01, -4.290617e-01)
                  008      |      (-1.202157e+01, -1.235132e+01, -1.603992e+01, -1.055231e+00)
                  009      |      (-9.430721e+00, -1.089532e+01, -1.426626e+01, 1.769717e+00)
                  010      |      (-2.731528e+00, -5.837343e+00, -5.090011e+00, 2.800592e+00)
                  011      |      (1.778483e+00, -1.287544e+00, 8.426654e-01, -3.032290e-01)
                  012      |      (1.359193e+00, -7.629236e-01, -1.159726e-01, -3.336657e-01)
                  013      |      (5.280167e-01, -4.653446e-01, -6.657943e-02, 1.473559e-01)
                  014      |      (3.485365e-01, -2.344811e-01, 1.747670e-02, -9.629148e-02)
                  015      |      (2.283384e-01, -9.323217e-02, 1.185157e-02, -2.159390e-03)
                  016      |      (1.443341e-01, -3.921987e-02, -7.632808e-04, -1.108162e-02)
                  017      |      (1.062436e-01, 5.910140e-03, -7.929710e-04, 4.534129e-03)
                  018      |      (8.661513e-02, 2.488428e-02, 5.832882e-04, -1.151922e-02)
                  019      |      (-1.002256e+01, -1.002256e+01, -1.496639e+01, -1.279342e-02)
                  020      |      (-9.950233e+00, -9.969098e+00, -1.495356e+01, 4.944824e-02)
                  021      |      (-9.683232e+00, -9.818843e+00, -1.493527e+01, 1.166038e-01)
                  022      |      (-8.928771e+00, -9.413566e+00, -1.478394e+01, 2.973133e-01)
                  023      |      (-7.003271e+00, -8.187855e+00, -1.366084e+01, 9.870577e-01)
