

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                  056      |      (-4.873450e+02, -1.927610e+02, -2.167669e+03, 9.759179e+02)
                  057      |      (-6.267770e+02, -2.116047e+02, -1.652087e+03, 9.675347e+02)
                  058      |      (-2.467132e+02, -8.650101e+01, -1.627827e+02, 3.647369e+02)
                  059      |      (-5.812574e+01, -6.005470e+01, -3.672032e+01, -3.250045e+01)
                  060      |      (2.260025e+01, -9.061521e+00, 3.245483e+00, 1.016036e+01)
                  061      |      (3.020531e+01, 3.525252e+00, -6.243642e+00, -1.912316e+01)
                  062      |      (-1.967528e+00, -1.967527e+00, -2.729937e+03, -8.309055e-01)
                  063      |      (-4.158502e+01, -1.104693e+01, -2.570253e+03, 3.663067e+02)
                  064      |      (-1.349671e+02, -2.710727e+00, -2.092433e+03, 6.287284e+02)
                  065      |      (-3.906891e+02, -4.729993e+01, -1.488679e+03, 7.445384e+02)
                  066      |      (-1.141275e+02, -4.699161e+01, -5.405142e+01, 1.701026e+01)
                  067      |      (2.732122e+01, 5.104124e+00, -1.267693e+00, -1.790402e+01)
                  068      |      (9.635365e+01, 9.635365e+01, -1.925548e+03, 1.436508e+01)
                  069      |      (6.740121e+01, 7.956517e+01, -1.907545e+03, 1.393791e+02)
                  070      |      (5.451972e+01, 7.904299e+01, -1.826289e+03, 2.708040e+02)
                  071      |      (6.783044e+00, 6.932725e+01, -1.720448e+03, 3.680561e+02)
                  072      |      (-4.826846e+01, 6.058480e+01, -1.572624e+03, 4.759227e+02)
                  073      |      (-1.085579e+02, 4.019993e+01, -1.436058e+03, 5.477762e+02)
                  074      |      (-2.336349e+02, -4.609261e+00, -1.309615e+03, 6.209880e+02)
                  075      |      (-1.850131e+02, 8.636563e+00, -2.918234e+02, 3.510172e+02)
                  076      |      (-1.434291e+02, -2.848054e+01, -6.975183e+01, 7.241306e+01)
                  077      |      (-7.039099e+00, -6.975122e+00, -1.928932e+00, 1.889371e+01)
                  078      |      (2.539751e+01, 6.049939e+00, -2.538180e+00, -1.729839e+01)
                  079      |      (8.880158e+01, 8.880158e+01, -1.518316e+03, -2.604567e+00)
                  080      |      (6.427350e+01, 7.766729e+01, -1.455005e+03, 1.811452e+02)
                  081      |      (8.947911e+00, 7.173041e+01, -1.281480e+03, 3.156789e+02)
                  082      |      (-1.260466e+02, 4.100933e+01, -1.046268e+03, 4.374239e+02)
                  083      |      (-1.320047e+02, -1.439501e+01, -8.329982e+01, 9.685705e+01)
                  084      |      (1.610606e+01, 3.835073e+00, -5.473772e+00, -1.504578e+01)
                  085      |      (8.930635e+01, 8.930635e+01, -1.110756e+03, 2.835236e+00)
                  086      |      (7.904422e+01, 8.293623e+01, -1.108990e+03, 6.627710e+01)
                  087      |      (7.084261e+01, 8.188702e+01, -1.082385e+03, 1.267564e+02)
                  088      |      (4.766491e+01, 7.538039e+01, -1.042516e+03, 1.789933e+02)
                  089      |      (3.154722e+01, 7.195412e+01, -9.841431e+02, 2.391391e+02)
                  090      |      (-6.849905e-01, 6.169158e+01, -9.355284e+02, 2.850687e+02)
                  091      |      (-7.475889e+01, 3.587188e+01, -8.902734e+02, 3.430852e+02)
                  092      |      (-1.040586e+02, 2.949160e+01, -3.222402e+02, 2.672304e+02)
                  093      |      (-1.201739e+02, -3.943780e+00, -1.028466e+02, 1.203290e+02)
                  094      |      (-2.168964e+01, -3.333923e+00, -6.587307e+00, 2.451760e+01)
                  095      |      (9.953967e+00, 3.325704e+00, -5.362656e+00, -1.353058e+01)
                  096      |      (6.083932e+01, 6.083932e+01, -9.119787e+02, 2.773425e+00)
                  097      |      (5.289009e+01, 5.794567e+01, -8.882525e+02, 9.497700e+01)
                  098      |      (3.060661e+01, 5.537099e+01, -8.220454e+02, 1.723036e+02)
                  099      |      (-3.554352e+01, 4.113238e+01, -7.185618e+02, 2.518048e+02)
                  100      |      (-9.884268e+01, 2.443087e+00, -1.164365e+02, 1.257545e+02)
                  101      |      (-1.552350e+00, -2.323209e-01, -1.016038e+01, -1.067642e+01)
                  102      |      (6.965586e+01, 6.965586e+01, -5.969652e+02, 1.171867e+01)
                  103      |      (6.577592e+01, 6.705457e+01, -5.984189e+02, 3.611231e+01)
                  104      |      (6.190663e+01, 6.635982e+01, -5.899036e+02, 6.735642e+01)
                  105      |      (5.386789e+01, 6.384856e+01, -5.758232e+02, 9.769714e+01)
                  106      |      (4.714960e+01, 6.279509e+01, -5.532767e+02, 1.282069e+02)
                  107      |      (3.314060e+01, 5.640001e+01, -5.445590e+02, 1.548549e+02)
                  108      |      (-1.266951e+00, 4.329131e+01, -5.363462e+02, 1.857690e+02)
                  109      |      (-4.721842e+01, 2.920005e+01, -2.809602e+02, 1.880991e+02)
                  110      |      (-7.833118e+01, 6.054704e+00, -1.278690e+02, 1.293521e+02)
                  111      |      (-2.763053e+01, -1.617763e+00, -1.968037e+01, 3.405789e+01)
                  112      |      (-7.586469e+00, 1.047064e+00, 5.223670e-01, -8.378672e+00)
                  113      |      (1.355858e+01, 1.355858e+01, -2.712242e+02, -6.724650e+00)
                  114      |      (1.281776e+01, 1.286168e+01, -2.678824e+02, 8.915264e+00)
                  115      |      (1.106784e+01, 1.341089e+01, -2.581738e+02, 1.880952e+01)
                  116      |      (1.420253e+01, 1.705722e+01, -2.410298e+02, 3.567401e+01)
                  117      |      (-3.156937e+01, 1.054806e+01, -1.122189e+02, 5.498553e+01)
                  118      |      (-2.390903e+01, -8.031055e+00, -2.030608e+01, -3.738611e+00)
                  119      |      (9.420065e+00, 9.420065e+00, -5.443306e+01, 5.528805e+00)
                  120      |      (9.618663e+00, 9.435818e+00, -5.565009e+01, 4.120187e+00)
                  121      |      (9.132011e+00, 9.350562e+00, -5.642105e+01, 6.236586e+00)
                  122      |      (8.860908e+00, 8.775969e+00, -5.861255e+01, 8.679660e+00)
                  123      |      (8.582691e+00, 8.463437e+00, -6.019293e+01, 1.133016e+01)
                  124      |      (8.241423e+00, 7.830860e+00, -6.330061e+01, 1.467343e+01)
                  125      |      (1.924499e+00, 4.757016e+00, -6.762992e+01, 1.150946e+01)
                  126      |      (-5.073825e+00, -1.912725e+00, -8.028307e+01, 2.144384e+01)
                  127      |      (-8.630509e+00, -6.717375e+00, -9.188158e+01, 2.949088e+01)
                  128      |      (-1.639486e+01, -5.419594e+00, -4.468485e+01, 1.537123e+01)
                  129      |      (-3.065042e+01, -1.332818e+01, -3.734589e+01, 5.067646e+00)
                  130      |      (-6.510376e+00, -6.510376e+00, -7.754174e+01, 1.201402e+00)
                  131      |      (-6.607270e+00, -6.289699e+00, -7.696231e+01, 1.368190e+00)
                  132      |      (-7.203709e+00, -6.529063e+00, -7.607807e+01, 2.201349e+00)
                  133      |      (-8.981659e+00, -7.204818e+00, -7.485536e+01, 2.677153e+00)
                  134      |      (-9.381435e+00, -7.689092e+00, -6.450056e+01, 1.060880e+01)
                  135      |      (-2.114827e+01, -1.215762e+01, -4.004988e+01, 7.008579e-01)
                  136      |      (-9.930858e+00, -9.930858e+00, -5.467127e+01, -8.254048e-01)
                  137      |      (-1.012793e+01, -1.006270e+01, -5.474197e+01, 4.843499e-03)
                  138      |      (-9.890868e+00, -1.008351e+01, -5.476318e+01, 3.477090e-01)
                  139      |      (-9.840831e+00, -9.954416e+00, -5.482985e+01, 6.001629e-01)
                  140      |      (-9.513856e+00, -9.897064e+00, -5.490684e+01, 1.053785e+00)
                  141      |      (-9.330975e+00, -9.737218e+00, -5.509740e+01, 1.302302e+00)
                  142      |      (-7.881967e+00, -9.191274e+00, -5.498868e+01, 2.459957e+00)
                  143      |      (-8.601485e+00, -8.364887e+00, -5.479697e+01, 3.044126e+00)
                  144      |      (-1.260095e+01, -9.793141e+00, -5.410245e+01, 3.571405e+00)
                  145      |      (-1.387356e+01, -1.144215e+01, -4.921595e+01, 3.028752e+00)
                  146      |      (-1.482487e+01, -1.269182e+01, -4.864757e+01, 2.808222e-01)
                  147      |      (-1.128037e+01, -1.128037e+01, -5.492172e+01, -3.569512e-01)
                  148      |      (-1.133988e+01, -1.137801e+01, -5.496557e+01, 2.266505e-01)
                  149      |      (-1.141433e+01, -1.139692e+01, -5.493696e+01, 5.364461e-01)
                  150      |      (-1.109043e+01, -1.129309e+01, -5.472404e+01, 8.006725e-01)
                  151      |      (-1.312701e+01, -1.180842e+01, -5.303526e+01, 1.623807e+00)
                  152      |      (-1.321434e+01, -1.225110e+01, -4.831428e+01, -1.438928e-01)
                  153      |      (-1.272140e+01, -1.272140e+01, -5.088558e+01, 2.888429e-10)
                  154      |      (-1.272598e+01, -1.272598e+01, -5.090391e+01, 5.848046e-02)
                  155      |      (-1.271550e+01, -1.271370e+01, -5.086382e+01, 1.150466e-01)
                  156      |      (-1.270906e+01, -1.271146e+01, -5.083386e+01, 1.708581e-01)
                  157      |      (-1.268604e+01, -1.268205e+01, -5.074816e+01, 2.222036e-01)
                  158      |      (-1.267733e+01, -1.268026e+01, -5.070641e+01, 2.671190e-01)
                  159      |      (-1.264791e+01, -1.262453e+01, -5.061502e+01, 3.058232e-01)
                  160      |      (-1.277644e+01, -1.280470e+01, -5.107752e+01, 5.218084e-01)
                  161      |      (-1.290159e+01, -1.289340e+01, -5.161453e+01, 5.193679e-01)
                  162      |      (-1.240680e+01, -1.238946e+01, -4.964455e+01, 3.621303e-01)
                  163      |      (-1.248698e+01, -1.251300e+01, -4.992191e+01, 1.839756e-12)
            --------------------------------------------------------------------------------------
