 TITLE ="GEORGIA TECH TEST PIT GRID (LINEAR ELASTIC/ISOTROPIC RUN)                       "
 VARIABLES = "R","Z","DISP_R","DISP_Z","EPSR","EPSTH","EPSZ","EPSRZ","SIGMAR","SIGMATH","SIGMAZ","SIGMARZ"
 ZONE T="GEOMETRY & DISP", N=  383, E=  112, F=FEPOINT, ET=QUADRILATERAL
  4.55000019 50.20000076  0.00167267 -0.02247901     0.0002943     0.0003676    -0.0005943     0.0001873    14.4166028    16.1826859    -6.9864157     2.2554312
  7.05000019 50.20000076  0.00226091 -0.02117666     0.0001821     0.0003207    -0.0004567     0.0001905     9.3894679    12.7266718    -5.9975886     2.2937204
  9.55000019 50.20000076  0.00258339 -0.01975029     0.0000686     0.0002705    -0.0003171     0.0002060     4.0403773     8.9033482    -5.2498809     2.4808193
 13.55000019 50.20000076  0.00268998 -0.01742534    -0.0000081     0.0001985    -0.0001814     0.0001522     0.7839552     5.7605500    -3.3902745     1.8332455
 17.54999924 50.20000076  0.00251864 -0.01547038    -0.0000730     0.0001435    -0.0000811     0.0001096    -2.9136011     2.3020771    -3.1088139     1.3197794
 25.04999924 50.20000076  0.00200292 -0.01265465    -0.0000690     0.0000800    -0.0000222     0.0000647    -2.8849628     0.7038323    -1.7565107     0.7786691
 32.54999924 50.20000076  0.00148302 -0.01072926    -0.0000652     0.0000456     0.0000043     0.0000267    -3.2333677    -0.5663306    -1.5612165     0.3219741
 42.54999924 50.20000076  0.00094702 -0.00910484    -0.0000465     0.0000223     0.0000114     0.0000163    -2.5055210    -0.8503116    -1.1114285     0.1961502
 52.54999924 50.20000076  0.00055375 -0.00815872    -0.0000306     0.0000105     0.0000091     0.0000003    -1.9298759    -0.9388954    -0.9743974     0.0041246
 65.05000305 50.20000076  0.00023394 -0.00759400    -0.0000222     0.0000036     0.0000081     0.0000020    -1.6675157    -1.0473823    -0.9391110     0.0239314
 77.55000305 50.20000076  0.00000000 -0.00742379    -0.0000153     0.0000000     0.0000060    -0.0000022    -1.3691165    -1.0010838    -0.8555142    -0.0260588
  0.00000000 50.85000229  0.00000000 -0.02402381     0.0003699     0.0003699    -0.0006791    -0.0000018    15.4883325    15.4883325    -9.7777270    -0.0214975
